monitor,quantile,theta,healthy_fa_rate,detection_rate,median_delay,median_lead
esn[u],0.6039583333333334,2.2770993602108396,0.425,0.395,3.0,9.0
esn[u],0.62475,2.3115371573227583,0.40625,0.3925,3.0,9.0
esn[u],0.6455416666666667,2.325042859062704,0.40625,0.395,3.0,9.0
esn[u],0.6663333333333333,2.54915452480569,0.3375,0.4,3.0,9.0
esn[u],0.687125,2.6379860966299336,0.325,0.405,3.0,9.0
esn[u],0.7079166666666666,2.682484786468645,0.3125,0.41,3.0,9.0
esn[u],0.7287083333333333,2.7368985483196826,0.29375,0.4125,3.0,9.0
esn[u],0.7495,2.836335638512659,0.28125,0.4075,3.0,9.0
esn[u],0.7702916666666666,2.9627119919678604,0.25,0.415,4.0,9.0
esn[u],0.7910833333333334,3.0962930790372636,0.21875,0.4125,4.0,9.0
esn[u],0.811875,3.2822500935295995,0.20625,0.4025,4.0,9.0
esn[u],0.8326666666666667,3.5798029671408322,0.18125,0.385,4.0,8.0
esn[u],0.8534583333333333,3.6847277982629727,0.16875,0.385,4.0,8.0
esn[u],0.87425,3.9637868174170663,0.1375,0.3825,5.0,8.0
esn[u],0.8950416666666667,4.171387872708355,0.10625,0.385,5.0,8.0
esn[u],0.9158333333333333,4.245896429382704,0.1,0.38,5.0,8.0
esn[u],0.936625,4.51853277116153,0.08125,0.3725,5.0,7.0
esn[u],0.9574166666666667,4.5773472690429475,0.075,0.37,5.0,7.0
esn[u],0.9782083333333333,5.796896347238812,0.025,0.3375,7.0,6.0
esn[u],0.999,5.970893624032435,0.025,0.325,7.0,6.0
esn[m],0.5,1.740272789746853,0.5125,0.4725,4.0,10.0
esn[m],0.5207916666666667,1.7593320011533031,0.50625,0.4725,4.0,10.0
esn[m],0.5415833333333333,1.7834302869812668,0.50625,0.475,4.0,10.0
esn[m],0.562375,1.7880724175689788,0.5,0.475,4.0,10.0
esn[m],0.5831666666666666,1.9380343023692204,0.45,0.4675,4.0,10.0
esn[m],0.6039583333333334,1.974746004314322,0.43125,0.465,4.0,10.0
esn[m],0.62475,2.018931514749975,0.425,0.47,4.0,10.0
esn[m],0.6455416666666667,2.0622534878945267,0.4,0.4675,4.0,10.0
esn[m],0.6663333333333333,2.2026191385904688,0.36875,0.48,4.0,10.0
esn[m],0.687125,2.3593311811164326,0.34375,0.4675,4.0,9.0
esn[m],0.7079166666666666,2.7595806605437425,0.2875,0.455,4.0,9.0
esn[m],0.7287083333333333,2.9946157620924168,0.275,0.455,5.0,9.0
esn[m],0.7495,3.3046042416748787,0.2625,0.4525,5.0,9.0
esn[m],0.7702916666666666,4.366874193273334,0.25,0.4225,5.0,8.0
esn[m],0.7910833333333334,4.6077891152555015,0.23125,0.425,6.0,8.0
esn[m],0.811875,4.891622807542035,0.2,0.425,6.0,8.0
esn[m],0.8326666666666667,5.111250813807885,0.1875,0.4175,6.0,8.0
esn[m],0.8534583333333333,5.175516243468855,0.18125,0.4125,5.0,8.0
esn[m],0.87425,5.302481056656633,0.15,0.41,5.0,8.0
esn[m],0.8950416666666667,5.376547289655883,0.13125,0.405,5.0,8.0
esn[m],0.9158333333333333,5.454327097777026,0.11875,0.4,5.0,8.0
esn[m],0.936625,5.674109591137709,0.09375,0.375,5.5,8.0
esn[m],0.9574166666666667,6.015907347424311,0.0625,0.355,5.0,8.0
esn[m],0.9782083333333333,6.158554217445343,0.04375,0.3375,5.0,8.0
esn[m],0.999,6.609541418319191,0.0125,0.305,5.0,8.0
"esn[e,u]",0.5,1.7010191872531983,0.4875,0.5025,3.0,10.0
"esn[e,u]",0.5207916666666667,1.7147463356565624,0.4875,0.505,3.0,10.0
"esn[e,u]",0.5415833333333333,1.7637012682212707,0.475,0.5225,3.0,10.0
"esn[e,u]",0.562375,1.7800707485700111,0.4625,0.5275,3.0,10.0
"esn[e,u]",0.5831666666666666,1.798626964146572,0.45625,0.5325,3.0,10.0
"esn[e,u]",0.6039583333333334,1.8148869320897598,0.44375,0.53,3.0,10.0
"esn[e,u]",0.62475,1.8531375719622964,0.43125,0.535,3.0,10.0
"esn[e,u]",0.6455416666666667,1.8789098422277075,0.4,0.535,3.0,10.0
"esn[e,u]",0.6663333333333333,1.8926547176657065,0.39375,0.535,3.0,10.0
"esn[e,u]",0.687125,1.9118489752685028,0.3875,0.535,3.0,10.0
"esn[e,u]",0.7079166666666666,1.9649915410452135,0.3625,0.55,3.0,10.5
"esn[e,u]",0.7287083333333333,1.9730248594557287,0.3625,0.555,3.0,10.0
"esn[e,u]",0.7495,2.072761402714213,0.31875,0.5525,3.0,11.0
"esn[e,u]",0.7702916666666666,2.0970301016861606,0.31875,0.555,3.0,11.0
"esn[e,u]",0.7910833333333334,2.2464371018370572,0.25,0.57,3.0,11.0
"esn[e,u]",0.811875,2.360116460774602,0.2,0.575,3.0,11.0
"esn[e,u]",0.8326666666666667,2.3942538202539616,0.2,0.58,3.0,11.0
"esn[e,u]",0.8534583333333333,2.5711431703889356,0.175,0.6075,3.0,11.0
"esn[e,u]",0.87425,2.708132796206292,0.1375,0.615,3.0,11.0
"esn[e,u]",0.8950416666666667,2.8214567843794787,0.10625,0.6,3.0,11.0
"esn[e,u]",0.9158333333333333,2.9569651809435356,0.09375,0.5975,3.0,11.0
"esn[e,u]",0.936625,3.1187816149679763,0.075,0.5975,3.0,11.0
"esn[e,u]",0.9574166666666667,3.237508088924671,0.05,0.595,3.0,11.0
"esn[e,u]",0.9782083333333333,3.5478713592454634,0.025,0.595,3.0,11.0
"esn[e,u]",0.999,4.046575957629685,0.0,0.5975,4.0,10.0
esn_cusum,0.5,6.936100246688725,0.5125,0.545,3.0,11.0
esn_cusum,0.5207916666666667,7.121136347980386,0.50625,0.55,3.0,11.0
esn_cusum,0.5415833333333333,7.475448000973173,0.46875,0.5625,3.0,10.0
esn_cusum,0.562375,7.523291585332052,0.4625,0.565,3.0,10.5
esn_cusum,0.5831666666666666,8.093518625239753,0.41875,0.615,3.0,10.0
esn_cusum,0.6039583333333334,8.36797750102622,0.4,0.6125,3.0,10.0
esn_cusum,0.62475,8.581446774527084,0.38125,0.615,3.0,10.0
esn_cusum,0.6455416666666667,8.955212338499507,0.35,0.63,3.0,10.0
esn_cusum,0.6663333333333333,9.22189819641665,0.31875,0.6425,3.0,10.0
esn_cusum,0.687125,9.539063830046537,0.3,0.6425,3.0,10.0
esn_cusum,0.7079166666666666,10.103636519858627,0.28125,0.655,3.0,10.0
esn_cusum,0.7287083333333333,10.536149859390523,0.25625,0.6525,3.0,10.0
esn_cusum,0.7495,10.942616280587728,0.25,0.6575,3.0,10.0
esn_cusum,0.7702916666666666,11.407241722933126,0.2125,0.655,3.0,10.0
esn_cusum,0.7910833333333334,11.798022063650572,0.20625,0.6575,3.0,10.0
esn_cusum,0.811875,12.165631193849936,0.18125,0.665,4.0,10.0
esn_cusum,0.8326666666666667,12.308525341849297,0.18125,0.6625,4.0,10.0
esn_cusum,0.8534583333333333,12.390234974175566,0.18125,0.6675,3.0,10.0
esn_cusum,0.87425,12.96680925039561,0.1625,0.6675,3.0,10.0
esn_cusum,0.8950416666666667,13.43882777714007,0.1375,0.6675,3.0,10.0
esn_cusum,0.9158333333333333,14.171902416008,0.125,0.665,4.0,10.0
esn_cusum,0.936625,14.976939917566533,0.1,0.6625,4.0,10.0
esn_cusum,0.9574166666666667,15.967505636754112,0.0875,0.6525,4.0,10.0
esn_cusum,0.9782083333333333,17.028629782370476,0.08125,0.6475,4.0,10.0
esn_cusum,0.999,18.187052132539122,0.08125,0.6425,4.0,10.0
esn_cusum[e],0.5,5.876568053915723,0.49375,0.435,3.0,11.0
esn_cusum[e],0.5207916666666667,6.109209408762098,0.4625,0.445,3.0,11.0
esn_cusum[e],0.5415833333333333,6.253337022825355,0.45,0.45,3.0,11.0
esn_cusum[e],0.562375,6.27613930896513,0.4375,0.45,3.0,11.0
esn_cusum[e],0.5831666666666666,6.493316442305398,0.43125,0.46,3.0,11.0
esn_cusum[e],0.6039583333333334,6.737334178748381,0.41875,0.465,3.0,11.0
esn_cusum[e],0.62475,6.969394928633674,0.39375,0.4725,3.0,11.0
esn_cusum[e],0.6455416666666667,7.0381334138100975,0.38125,0.4775,3.0,11.0
esn_cusum[e],0.6663333333333333,7.3510406665025645,0.36875,0.49,3.0,11.0
esn_cusum[e],0.687125,7.433884335943716,0.35625,0.485,3.0,11.0
esn_cusum[e],0.7079166666666666,8.11134020542721,0.325,0.51,3.0,11.0
esn_cusum[e],0.7287083333333333,8.237527843649266,0.31875,0.52,3.0,11.0
esn_cusum[e],0.7495,8.295771114613862,0.3,0.515,3.0,11.0
esn_cusum[e],0.7702916666666666,8.348477285606467,0.2875,0.515,3.0,11.0
esn_cusum[e],0.7910833333333334,9.359725852408118,0.26875,0.525,3.0,11.0
esn_cusum[e],0.811875,10.494537182352772,0.20625,0.555,3.0,11.0
esn_cusum[e],0.8326666666666667,10.781581103035613,0.20625,0.56,3.0,11.0
esn_cusum[e],0.8534583333333333,10.851984648727784,0.2,0.56,3.0,11.0
esn_cusum[e],0.87425,11.709469028334818,0.16875,0.565,3.0,11.0
esn_cusum[e],0.8950416666666667,12.286014079273691,0.15,0.57,3.0,11.0
esn_cusum[e],0.9158333333333333,12.910624730707282,0.13125,0.585,3.0,11.0
esn_cusum[e],0.936625,14.275633177829542,0.1125,0.585,4.0,10.0
esn_cusum[e],0.9574166666666667,14.944672914834936,0.1,0.585,4.0,10.5
esn_cusum[e],0.9782083333333333,17.163836390340595,0.05625,0.5925,4.0,10.0
esn_cusum[e],0.999,21.884022655377827,0.01875,0.595,4.0,10.0
esn_cusum[u],0.5,8.568089084432842,0.4875,0.4025,3.0,10.0
esn_cusum[u],0.5207916666666667,9.219308953937762,0.4625,0.41,4.0,9.0
esn_cusum[u],0.5415833333333333,10.229563977334609,0.4,0.42,4.0,9.0
esn_cusum[u],0.562375,10.6315270084744,0.38125,0.425,4.0,9.0
esn_cusum[u],0.5831666666666666,11.317337005718533,0.35625,0.4375,4.0,9.0
esn_cusum[u],0.6039583333333334,11.596237092017109,0.34375,0.4425,4.0,9.0
esn_cusum[u],0.62475,12.784010184197728,0.3125,0.43,4.0,9.0
esn_cusum[u],0.6455416666666667,12.883737004262802,0.3125,0.4325,4.0,9.0
esn_cusum[u],0.6663333333333333,13.31410657547159,0.3125,0.435,4.0,8.0
esn_cusum[u],0.687125,13.495241119806957,0.30625,0.4375,4.0,8.0
esn_cusum[u],0.7079166666666666,13.840817163935151,0.29375,0.435,4.0,8.0
esn_cusum[u],0.7287083333333333,14.348766864778268,0.275,0.435,4.0,8.0
esn_cusum[u],0.7495,14.779965981782766,0.26875,0.43,4.0,8.0
esn_cusum[u],0.7702916666666666,15.197576718966477,0.2625,0.435,4.0,8.0
esn_cusum[u],0.7910833333333334,16.116584630659162,0.2125,0.44,4.5,8.0
esn_cusum[u],0.811875,16.466919383250897,0.20625,0.4375,5.0,8.0
esn_cusum[u],0.8326666666666667,17.88071407967159,0.175,0.44,5.0,8.0
esn_cusum[u],0.8534583333333333,19.086333836262316,0.15,0.4325,5.0,8.0
esn_cusum[u],0.87425,20.093698096373487,0.1375,0.43,6.0,8.0
esn_cusum[u],0.8950416666666667,20.62800095958649,0.13125,0.4225,6.0,8.0
esn_cusum[u],0.9158333333333333,22.37517522180178,0.1,0.415,6.0,8.0
esn_cusum[u],0.936625,24.14638610805722,0.0625,0.415,6.0,7.0
esn_cusum[u],0.9574166666666667,26.12688621299419,0.05,0.41,6.5,6.5
esn_cusum[u],0.9782083333333333,27.301775280690826,0.05,0.4025,7.0,6.0
esn_cusum[u],0.999,29.86301910271558,0.03125,0.39,7.0,6.0
esn_cusum[m],0.5,6.48825402031456,0.54375,0.495,4.0,10.0
esn_cusum[m],0.5207916666666667,6.7413832059818235,0.53125,0.4925,4.0,10.0
esn_cusum[m],0.5415833333333333,7.347942760008465,0.5125,0.4825,4.0,10.0
esn_cusum[m],0.562375,7.671376008821591,0.50625,0.4875,4.0,10.0
esn_cusum[m],0.5831666666666666,8.129540555779855,0.5,0.4875,4.0,9.0
esn_cusum[m],0.6039583333333334,9.457977857077607,0.425,0.48,4.0,9.0
esn_cusum[m],0.62475,10.894152570567902,0.3875,0.48,5.0,9.0
esn_cusum[m],0.6455416666666667,11.99450815270738,0.36875,0.47,5.0,9.0
esn_cusum[m],0.6663333333333333,12.75633665444876,0.35625,0.47,5.0,9.0
esn_cusum[m],0.687125,12.974242165350125,0.34375,0.47,5.0,9.0
esn_cusum[m],0.7079166666666666,13.83896074753919,0.31875,0.48,5.0,9.0
esn_cusum[m],0.7287083333333333,14.762250833907347,0.275,0.495,5.0,9.0
esn_cusum[m],0.7495,15.07987802641981,0.2625,0.4925,5.0,9.0
esn_cusum[m],0.7702916666666666,15.344648788352764,0.25,0.4925,5.0,8.0
esn_cusum[m],0.7910833333333334,16.489063277322032,0.225,0.495,5.0,8.0
esn_cusum[m],0.811875,17.068681324427025,0.2125,0.495,5.5,8.0
esn_cusum[m],0.8326666666666667,17.66916450783333,0.19375,0.5,6.0,8.0
esn_cusum[m],0.8534583333333333,17.98600083185221,0.19375,0.5,6.0,8.0
esn_cusum[m],0.87425,21.247092495749257,0.10625,0.4875,6.0,8.0
esn_cusum[m],0.8950416666666667,22.211986280691214,0.075,0.48,6.0,8.0
esn_cusum[m],0.9158333333333333,23.602870737657653,0.06875,0.4775,6.0,7.0
esn_cusum[m],0.936625,27.251056387722702,0.0375,0.4725,7.0,7.0
esn_cusum[m],0.9574166666666667,28.66794086281851,0.03125,0.465,7.0,7.0
esn_cusum[m],0.9782083333333333,34.52105855687465,0.01875,0.4475,7.0,6.0
esn_cusum[m],0.999,47.047488573208454,0.0,0.38,8.0,6.0
"esn_cusum[e,u]",0.5,6.208645873594359,0.55,0.5175,3.0,11.0
"esn_cusum[e,u]",0.5207916666666667,6.362054854320455,0.5375,0.52,3.0,11.0
"esn_cusum[e,u]",0.5415833333333333,6.469235738721533,0.525,0.53,3.0,11.0
"esn_cusum[e,u]",0.562375,6.499419302620202,0.525,0.5325,3.0,11.0
"esn_cusum[e,u]",0.5831666666666666,6.697384264163001,0.5125,0.5375,3.0,11.0
"esn_cusum[e,u]",0.6039583333333334,6.995860316528796,0.4875,0.555,3.0,11.0
"esn_cusum[e,u]",0.62475,7.463108013391712,0.43125,0.565,3.0,11.0
"esn_cusum[e,u]",0.6455416666666667,7.625126617923559,0.41875,0.5725,3.0,11.0
"esn_cusum[e,u]",0.6663333333333333,8.679432115224008,0.33125,0.6125,3.0,10.0
"esn_cusum[e,u]",0.687125,8.916688282219921,0.325,0.615,3.0,10.0
"esn_cusum[e,u]",0.7079166666666666,9.074750674607696,0.31875,0.6175,3.0,10.0
"esn_cusum[e,u]",0.7287083333333333,9.290950672343207,0.3125,0.615,3.0,10.0
"esn_cusum[e,u]",0.7495,9.871522334076815,0.2875,0.6375,3.0,10.0
"esn_cusum[e,u]",0.7702916666666666,10.02507555019937,0.28125,0.635,3.0,10.0
"esn_cusum[e,u]",0.7910833333333334,10.315637969857336,0.2625,0.6325,3.0,10.0
"esn_cusum[e,u]",0.811875,10.501640023803967,0.2625,0.6375,3.0,10.0
"esn_cusum[e,u]",0.8326666666666667,11.384424491581976,0.2375,0.645,3.0,10.0
"esn_cusum[e,u]",0.8534583333333333,11.580166813969532,0.225,0.6475,3.0,10.0
"esn_cusum[e,u]",0.87425,12.310259771687582,0.21875,0.6525,4.0,10.0
"esn_cusum[e,u]",0.8950416666666667,12.933372261034226,0.1875,0.66,4.0,10.0
"esn_cusum[e,u]",0.9158333333333333,13.509935842382687,0.18125,0.655,4.0,10.0
"esn_cusum[e,u]",0.936625,14.605231937932487,0.1375,0.645,4.0,10.0
"esn_cusum[e,u]",0.9574166666666667,15.963070725733374,0.11875,0.6475,4.0,10.0
"esn_cusum[e,u]",0.9782083333333333,18.201580519532982,0.075,0.6425,4.0,10.0
"esn_cusum[e,u]",0.999,20.069318854982775,0.04375,0.6475,4.0,9.0
esn_cusum_max,0.5,14.14946938418209,0.54375,0.6475,3.0,11.0
esn_cusum_max,0.5207916666666667,14.253042650173201,0.5375,0.6525,3.0,11.0
esn_cusum_max,0.5415833333333333,14.460789533122792,0.525,0.6575,3.0,11.0
esn_cusum_max,0.562375,14.6851846390278,0.5125,0.66,3.0,11.0
esn_cusum_max,0.5831666666666666,15.600293356369491,0.48125,0.68,3.0,11.0
esn_cusum_max,0.6039583333333334,15.717944013052673,0.4625,0.6825,3.0,11.0
esn_cusum_max,0.62475,15.963972507350299,0.44375,0.6875,3.0,11.0
esn_cusum_max,0.6455416666666667,16.236529358843963,0.425,0.7,3.0,11.0
esn_cusum_max,0.6663333333333333,16.801895323496762,0.4,0.71,3.0,11.0
esn_cusum_max,0.687125,17.176178694021317,0.375,0.72,3.0,11.0
esn_cusum_max,0.7079166666666666,17.71492453435111,0.36875,0.7325,3.0,11.0
esn_cusum_max,0.7287083333333333,17.93890896101559,0.3625,0.73,3.5,10.5
esn_cusum_max,0.7495,18.680004324222068,0.33125,0.7475,4.0,10.0
esn_cusum_max,0.7702916666666666,18.874747344857546,0.325,0.7475,4.0,10.0
esn_cusum_max,0.7910833333333334,20.66167492254396,0.2375,0.7575,4.0,10.0
esn_cusum_max,0.811875,20.920623420786104,0.225,0.755,4.0,10.0
esn_cusum_max,0.8326666666666667,21.394613187847405,0.20625,0.755,4.0,10.0
esn_cusum_max,0.8534583333333333,22.094200210719478,0.2,0.755,4.0,10.0
esn_cusum_max,0.87425,23.120538553555676,0.14375,0.7625,4.0,10.0
esn_cusum_max,0.8950416666666667,24.89882785930534,0.1125,0.7675,4.0,9.0
esn_cusum_max,0.9158333333333333,25.952513552962994,0.1,0.77,4.0,9.0
esn_cusum_max,0.936625,30.83891926479688,0.04375,0.785,5.0,8.0
esn_cusum_max,0.9574166666666667,32.7641647133631,0.0375,0.79,6.0,8.0
esn_cusum_max,0.9782083333333333,39.44119603802946,0.01875,0.7575,7.0,7.0
esn_cusum_max,0.999,49.64315591400753,0.0,0.7275,8.0,6.0
linear_ar,0.5,5.741580713593604,0.475,0.46,2.0,11.0
linear_ar,0.5207916666666667,5.94795639047296,0.4625,0.4725,2.0,11.0
linear_ar,0.5415833333333333,6.201242407990145,0.45,0.4775,2.0,11.0
linear_ar,0.562375,6.282601820687315,0.44375,0.47,2.0,11.0
linear_ar,0.5831666666666666,6.447693754041649,0.44375,0.4775,2.0,11.0
linear_ar,0.6039583333333334,6.490746624049857,0.44375,0.4825,2.0,11.0
linear_ar,0.62475,6.643714945460768,0.4375,0.485,2.0,11.0
linear_ar,0.6455416666666667,6.993486585586332,0.40625,0.495,2.0,11.0
linear_ar,0.6663333333333333,7.402121061383596,0.375,0.5125,2.0,11.0
linear_ar,0.687125,7.585223471923415,0.36875,0.52,2.0,11.0
linear_ar,0.7079166666666666,7.977830220247508,0.3375,0.53,2.0,11.0
linear_ar,0.7287083333333333,8.115207333184726,0.3375,0.53,2.0,11.0
linear_ar,0.7495,8.27501122032809,0.3375,0.5325,2.0,11.0
linear_ar,0.7702916666666666,8.823682725678099,0.325,0.5425,3.0,11.0
linear_ar,0.7910833333333334,9.566117601901173,0.29375,0.555,3.0,11.0
linear_ar,0.811875,9.597238738176479,0.2875,0.555,3.0,11.0
linear_ar,0.8326666666666667,10.486298907112651,0.225,0.57,3.0,11.0
linear_ar,0.8534583333333333,10.978171630721144,0.19375,0.5775,3.0,11.0
linear_ar,0.87425,12.59638105897551,0.175,0.595,3.0,11.0
linear_ar,0.8950416666666667,13.031774780566817,0.15625,0.6,3.0,11.0
linear_ar,0.9158333333333333,13.227928366957196,0.15625,0.6025,3.0,11.0
linear_ar,0.936625,14.95693725781718,0.1125,0.6075,3.0,11.0
linear_ar,0.9574166666666667,15.415039125352589,0.1,0.61,3.0,11.0
linear_ar,0.9782083333333333,15.906915446870059,0.09375,0.6125,3.0,11.0
linear_ar,0.999,17.982818908262903,0.04375,0.6025,3.0,11.0
gru,0.5,5.559990680853953,0.51875,0.48,3.0,11.0
gru,0.5207916666666667,5.665189875446287,0.5125,0.4875,3.0,11.0
gru,0.5415833333333333,5.734357787313752,0.50625,0.4975,3.0,11.0
gru,0.562375,5.877761143966254,0.5,0.505,3.0,11.0
gru,0.5831666666666666,5.933453480444923,0.49375,0.505,3.0,11.0
gru,0.6039583333333334,6.014218048165615,0.49375,0.51,3.0,11.0
gru,0.62475,6.41878490454417,0.44375,0.525,3.0,11.0
gru,0.6455416666666667,6.7762134245705585,0.40625,0.5475,3.0,11.0
gru,0.6663333333333333,6.803007003871268,0.40625,0.55,3.0,11.0
gru,0.687125,6.898443356510027,0.39375,0.55,3.0,11.0
gru,0.7079166666666666,7.40906623261629,0.3375,0.5575,3.0,11.0
gru,0.7287083333333333,7.611549618009038,0.33125,0.57,3.0,11.0
gru,0.7495,8.092716606786636,0.2875,0.575,3.0,11.0
gru,0.7702916666666666,8.549173151849748,0.2625,0.58,3.0,11.0
gru,0.7910833333333334,9.164892577913074,0.23125,0.605,3.0,11.0
gru,0.811875,9.560272946323932,0.225,0.605,3.0,11.0
gru,0.8326666666666667,10.191641491254517,0.19375,0.6125,4.0,10.0
gru,0.8534583333333333,10.452208262233354,0.18125,0.6125,4.0,10.0
gru,0.87425,11.056470348669809,0.1625,0.6125,4.0,10.0
gru,0.8950416666666667,11.635720143028832,0.1375,0.6175,4.0,10.0
gru,0.9158333333333333,11.896365607160106,0.11875,0.62,4.0,10.0
gru,0.936625,12.587345028434788,0.08125,0.6225,4.0,10.0
gru,0.9574166666666667,14.892058731738437,0.05,0.62,4.0,10.0
