dataset,episode_id,is_healthy,failure_class,T,tau,horizon,z_esn_at_alarm,z_maha_at_alarm,z_esn_max,z_maha_max,logit_max,theta_logistic,coef_esn,coef_maha,intercept,outcome_esn,outcome_maha,outcome_logistic
aftraj,coding_mbpp_0179_safe,True,,7,,,-0.4820663939176585,-0.06176211057222479,0.0,-0.06176211057222479,-0.26336597834432,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_mbpp_0133_safe,True,,7,,,-0.40718525561106245,-0.4778889170003055,0.8092037787569598,-0.4778889170003055,-0.30174180995148114,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0368_safe,True,,5,,,-0.17549640886964113,1.572474701873029,0.0,1.572474701873029,0.5585791228708592,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_humaneval_0109_safe,True,,7,,,-0.1994845995794553,-0.2152419957451242,0.0,-0.2152419957451242,-0.19122013910459434,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,math_0086_safe,True,,9,,,10.673836945562627,1.023875441983356,15.808912274997553,1.5109522551526964,0.9151253072599373,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_humaneval_0014_safe,True,,7,,,-0.33499573836088137,0.29369500584986336,0.0,0.29369500584986336,-0.07994526961233606,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0293_safe,True,,4,,,0.0,1.6395200473694687,0.1577889016069702,1.6395200473694687,0.6017080098961111,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_mbpp_0080_safe,True,,7,,,-0.4820663939176585,-0.34506680997749145,0.0,-0.34506680997749145,-0.25336322736897593,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0398_safe,True,,5,,,0.14331335659091107,1.2329757880953887,0.5406763904689602,1.2329757880953887,0.40991525551540864,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0297_safe,True,,4,,,0.0,1.379771263423155,0.0,1.379771263423155,0.47388031185695223,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0074_safe,True,,5,,,0.05644773019956419,0.8216217410949728,0.05644773019956419,0.8216217410949728,0.22153950956404772,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_humaneval_0119_safe,True,,7,,,-0.4820663939176585,0.030650505038235767,0.0,0.030650505038235767,-0.1076684681921366,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_humaneval_0072_safe,True,,7,,,-0.3707271088605608,-0.4435958710096889,0.0,-0.4435958710096889,-0.4448446163593655,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_mbpp_0001_safe,True,,7,,,0.08331455422336585,0.06760835897943382,0.8092037787569598,0.06760835897943382,-0.069728097407043,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0027_safe,True,,5,,,-0.5510110100139041,1.1329751520778693,0.0,1.1329751520778693,0.31690937862378865,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0067_safe,True,,5,,,1.7815787947326038,1.7391155611826692,2.0390140569469755,1.7391155611826692,0.6493603688711184,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0344_safe,True,,4,,,0.0,1.1383642113423678,0.0,1.1383642113423678,0.3550789558348799,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,hotpotqa_0093_safe,True,,7,,,8.26399626473821,1.0101662756290473,8.26399626473821,1.3537959535664823,0.7692161951796923,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_humaneval_0010_safe,True,,7,,,-0.2657687887911341,0.23431910367897427,0.0,0.23431910367897427,-0.10516767631003202,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,coding_mbpp_0035_safe,True,,7,,,-0.4820663939176585,-0.7636056994570714,0.0,-0.7636056994570714,-0.4156632339745182,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,safe_sports_record_run3_idx33,True,,5,,,0.0,0.674020766868458,0.16125360691658527,0.674020766868458,0.16194603695615328,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
aftraj,gaia_0121_safe,True,,5,,,1.05850238018641,1.4978892968778288,1.05850238018641,1.4978892968778288,0.5931346033150862,2.2052813922222585,0.04975259956660957,0.439949044113648,-0.15227875670323282,correct_silence,correct_silence,correct_silence
