dataset,episode_id,is_healthy,failure_class,T,tau,horizon,z_esn_at_alarm,z_maha_at_alarm,z_esn_max,z_maha_max,logit_max,theta_logistic,coef_esn,coef_maha,intercept,outcome_esn,outcome_maha,outcome_logistic
real_research7b_long,real-healthy-004,True,,11,,,-0.1585036989671138,2.799512671282234,0.14412550044036873,2.799512671282234,0.8831973328415441,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,correct_silence,correct_silence,correct_silence
real_research7b_long,real-healthy-026,True,,11,,,-0.6744907594765952,3.461870783997985,1.148464492563739,3.461870783997985,1.5044285451960429,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,correct_silence,correct_silence,correct_silence
real_research7b_long,real-healthy-023,True,,11,,,13.52439857933778,7.475472941890214,50.0,7.475472941890214,4.789913401062389,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,false_alarm,false_alarm,false_alarm
real_research7b_long,real-healthy-002,True,,12,,,7.157086716175164,5.101359007888394,20.597548213306073,5.101359007888394,2.7903372753421403,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,correct_silence,correct_silence,correct_silence
real_research7b_long,real-healthy-005,True,,11,,,0.0,5.105375796406959,0.8228988325064129,5.105375796406959,2.991851629278588,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,correct_silence,correct_silence,correct_silence
real_research7b_long,real-healthy-007,True,,11,,,0.0,3.506853327369297,15.986880558901243,3.506853327369297,1.5270054116878282,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,correct_silence,correct_silence,correct_silence
real_research7b_long,real-looping-000,False,looping,11,2.0,8.0,0.0,28.994358737592673,50.0,28.994358737592673,26.010991499363136,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-looping-001,False,looping,11,2.0,8.0,0.0,28.404911122031272,50.0,28.404911122031272,25.44996523493201,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-looping-002,False,looping,11,2.0,8.0,0.0,28.437879229418694,50.0,28.437879229418694,23.265010751193735,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-looping-003,False,looping,11,2.0,8.0,0.0,28.724084224287854,50.0,28.724084224287854,23.5171479533238,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-looping-004,False,looping,11,2.0,8.0,0.0,29.143606115344852,50.0,29.143606115344852,23.886732963158384,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-looping-005,False,looping,11,2.0,8.0,0.0,28.736472960559723,50.0,28.736472960559723,25.7655401813509,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-000,False,tool_cascade,11,2.0,8.0,50.0,16.71339485576121,50.0,16.71339485576121,12.014381442759205,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-001,False,tool_cascade,11,2.0,8.0,50.0,16.51195572639471,50.0,16.51195572639471,12.288033186601668,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-002,False,tool_cascade,11,2.0,8.0,50.0,16.05236592290663,50.0,16.05236592290663,11.432036659667041,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-003,False,tool_cascade,11,2.0,8.0,50.0,16.665306596460145,50.0,16.665306596460145,12.433989949355103,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-004,False,tool_cascade,5,2.0,2.0,50.0,16.41915955800483,50.0,16.41915955800483,12.199711364049696,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-tool_cascade-005,False,tool_cascade,11,2.0,8.0,50.0,16.08640026998376,50.0,16.08640026998376,11.462019801828042,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-000,False,rate_limit,11,2.0,8.0,50.0,18.66666115492552,50.0,18.66666115492552,13.735144911305174,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-001,False,rate_limit,11,2.0,8.0,50.0,17.39567691200801,50.0,17.39567691200801,13.129144054598106,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-002,False,rate_limit,11,2.0,8.0,50.0,17.881477815957943,50.0,17.881477815957943,13.043424173388168,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-003,False,rate_limit,11,2.0,8.0,50.0,19.166540875008067,50.0,19.166540875008067,14.814622403732495,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-004,False,rate_limit,11,2.0,8.0,50.0,16.905759834778944,50.0,16.905759834778944,12.662849272054855,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-rate_limit-005,False,rate_limit,11,2.0,8.0,50.0,17.594736535151,50.0,17.594736535151,12.790814520957383,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-000,False,timeout,11,2.0,8.0,50.0,16.00505485468627,50.0,16.00505485468627,11.390357162157503,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-001,False,timeout,13,2.0,10.0,50.0,18.30640751918539,50.0,18.30640751918539,13.995962032920387,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-002,False,timeout,11,2.0,8.0,50.0,15.265657249777169,50.0,15.265657249777169,10.738972152442074,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-003,False,timeout,11,2.0,8.0,50.0,16.900158993645842,50.0,16.900158993645842,12.657518486255368,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-004,False,timeout,11,2.0,8.0,50.0,15.888836403654487,50.0,15.888836403654487,11.28797252315971,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-timeout-005,False,timeout,10,2.0,7.0,50.0,16.430628406621622,50.0,16.430628406621622,12.210627220059523,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,true_alarm,true_alarm
real_research7b_long,real-wrong_document-000,False,wrong_document,11,2.0,8.0,-0.3937156917238917,6.685296358342165,2.7643114099020876,6.685296358342165,4.792111275350538,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,true_alarm
real_research7b_long,real-wrong_document-001,False,wrong_document,11,2.0,8.0,-0.6744907594765952,3.195570673026945,9.827787778188936,3.195570673026945,1.0397999661057926,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-wrong_document-002,False,wrong_document,12,2.0,9.0,45.15779092762599,5.950863756480257,50.0,5.950863756480257,2.414592090312402,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,true_alarm,miss,miss
real_research7b_long,real-wrong_document-003,False,wrong_document,12,2.0,9.0,2.5587745610255026,6.522330542025299,13.854974397017168,6.522330542025299,3.9109613359839717,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-wrong_document-004,False,wrong_document,11,2.0,8.0,2.54944558183249,7.10314781706362,2.54944558183249,7.10314781706362,4.422814261050356,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,true_alarm
real_research7b_long,real-wrong_document-005,False,wrong_document,11,2.0,8.0,26.192636198798894,6.629846785255596,26.192636198798894,6.629846785255596,3.7596716403219395,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,miss
real_research7b_long,real-malformed_json-000,False,malformed_json,11,2.0,8.0,1.2604200504745637,7.238886058513528,5.8940603337224715,7.238886058513528,5.258056380761484,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,true_alarm
real_research7b_long,real-malformed_json-001,False,malformed_json,11,2.0,8.0,4.901438595066349,7.703075858667209,4.901438595066349,7.703075858667209,4.907972476082427,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,true_alarm
real_research7b_long,real-malformed_json-002,False,malformed_json,11,2.0,8.0,2.5729467918814963,4.459117802019751,10.441209677029304,4.459117802019751,2.093077400202282,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-malformed_json-003,False,malformed_json,11,2.0,8.0,0.0,4.018737048022013,4.052882395915105,4.018737048022013,2.2396174731916627,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-malformed_json-004,False,malformed_json,11,2.0,8.0,0.39668498436676414,4.309628822362397,6.973615164930793,4.309628822362397,2.0015016250856323,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-malformed_json-005,False,malformed_json,11,2.0,8.0,3.7778722650568417,7.771975056887745,7.781885968004747,7.771975056887745,5.672677462363076,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,true_alarm,true_alarm
real_research7b_long,real-context_corruption-000,False,context_corruption,11,2.0,8.0,-0.6744907594765952,2.689738457463409,1.6558926778111196,2.689738457463409,0.5941783946243202,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-context_corruption-001,False,context_corruption,12,2.0,9.0,6.437721293429243,5.047710464456063,7.123183653067714,5.047710464456063,2.5403615858663873,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-context_corruption-002,False,context_corruption,11,2.0,8.0,8.178625776010945,3.9352238786148455,14.17971936234011,3.9352238786148455,1.8587620422243405,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
real_research7b_long,real-context_corruption-003,False,context_corruption,11,2.0,8.0,-0.08030688102541411,5.242216792497345,16.968006416697154,5.242216792497345,3.4070639647752614,4.0729192248354025,-0.027641619659733926,0.91637511887626,-1.6865877230618191,miss,miss,miss
