dataset,monitor,healthy_len_score_spearman,raw_auroc,length_matched_auroc,n_healthy,n_injected,n_matched
demo_real_varied_ext,esn_cusum_max,0.21264193016658448,0.9761904761904762,1.0,21,16,26
demo_real_varied_ext,delta_mahalanobis,-0.3206722355245278,0.8363095238095238,0.9053254437869823,21,16,26
demo_real_varied_ext,hybrid_logistic,-0.09572305538045604,0.9255952380952381,0.9644970414201184,21,16,26
