monitor,quantile,theta,healthy_fa_rate,detection_rate,median_delay,median_lead
delta_mahalanobis,0.87425,15.516793150859195,0.09375,0.4025,4.0,10.0
delta_mahalanobis,0.8950416666666667,15.541444691086182,0.09375,0.4,4.0,10.0
delta_mahalanobis,0.9158333333333333,15.558849043698531,0.09375,0.395,4.0,10.0
delta_mahalanobis,0.936625,15.650555891003036,0.0875,0.3825,4.0,10.0
delta_mahalanobis,0.9574166666666667,15.766831459413075,0.08125,0.3775,4.0,10.0
delta_mahalanobis,0.9782083333333333,16.386896776209056,0.025,0.3475,4.0,10.0
delta_mahalanobis,0.999,16.889095292356167,0.00625,0.315,4.0,9.0
iforest,0.5,-0.017863897896157332,0.525,0.3775,4.0,9.0
iforest,0.5207916666666667,-0.017393115265214587,0.5,0.385,5.0,9.0
iforest,0.5415833333333333,-0.01703930483339977,0.475,0.39,4.5,9.0
iforest,0.562375,-0.016806091501130993,0.4625,0.3975,4.0,9.0
iforest,0.5831666666666666,-0.016221701129401078,0.4375,0.3925,5.0,9.0
iforest,0.6039583333333334,-0.01574303087118789,0.43125,0.3975,5.0,8.0
iforest,0.62475,-0.015218093241520736,0.4125,0.4125,5.0,8.0
iforest,0.6455416666666667,-0.015021136507185728,0.4125,0.42,5.0,8.0
iforest,0.6663333333333333,-0.013922891512189006,0.35625,0.42,5.0,8.0
iforest,0.687125,-0.013673571604523427,0.34375,0.4175,5.0,8.0
iforest,0.7079166666666666,-0.012464975775231757,0.3,0.4,5.0,8.0
iforest,0.7287083333333333,-0.011699196284245594,0.275,0.3875,5.0,8.0
iforest,0.7495,-0.011127652635006091,0.2625,0.3725,5.0,8.0
iforest,0.7702916666666666,-0.010330827245939478,0.25,0.3675,5.0,7.0
iforest,0.7910833333333334,-0.009251090668272732,0.225,0.3475,6.0,7.0
iforest,0.811875,-0.007798482334949397,0.20625,0.325,6.0,7.0
iforest,0.8326666666666667,-0.0073290135833239956,0.20625,0.315,6.0,6.0
iforest,0.8534583333333333,-0.005986044319515216,0.16875,0.28,6.0,7.0
iforest,0.87425,-0.004597629325052421,0.11875,0.255,6.0,6.0
iforest,0.8950416666666667,-0.0023116223379437417,0.09375,0.215,6.0,6.0
iforest,0.9158333333333333,-0.0016662493553736835,0.0875,0.2025,6.0,6.0
iforest,0.936625,0.00021826645325795369,0.075,0.175,8.0,5.5
iforest,0.9574166666666667,0.003077403358711317,0.05625,0.1475,8.0,5.0
iforest,0.9782083333333333,0.006405298484490007,0.0125,0.105,8.0,5.0
iforest,0.999,0.012268416199421428,0.00625,0.0575,8.0,5.0
