replicate,episode_auc.esn_cusum_max,detection_rate.esn_cusum_max,healthy_fa_rate.esn_cusum_max,mean_lead_all.esn_cusum_max,det[goal_drift].esn_cusum_max,episode_auc.hmt_single,detection_rate.hmt_single,healthy_fa_rate.hmt_single,mean_lead_all.hmt_single,det[goal_drift].hmt_single,episode_auc.hmt_mt,detection_rate.hmt_mt,healthy_fa_rate.hmt_mt,mean_lead_all.hmt_mt,det[goal_drift].hmt_mt,episode_auc.hmt_h,detection_rate.hmt_h,healthy_fa_rate.hmt_h,mean_lead_all.hmt_h,det[goal_drift].hmt_h,episode_auc.hmt_full,detection_rate.hmt_full,healthy_fa_rate.hmt_full,mean_lead_all.hmt_full,det[goal_drift].hmt_full,episode_auc.single_fast,detection_rate.single_fast,healthy_fa_rate.single_fast,mean_lead_all.single_fast,det[goal_drift].single_fast
48,0.74317738791423,0.29239766081871343,0.0,0.27485380116959063,0.045454545454545456,0.7721734892787524,0.30994152046783624,0.0,0.27485380116959063,0.045454545454545456,0.736598440545809,0.49122807017543857,0.08333333333333333,0.6432748538011696,0.045454545454545456,0.7590155945419104,0.3684210526315789,0.125,0.30409356725146197,0.045454545454545456,0.7414717348927874,0.4444444444444444,0.125,0.5847953216374269,0.045454545454545456,0.7699805068226121,0.3391812865497076,0.08333333333333333,0.23976608187134502,0.045454545454545456
49,0.8540448343079922,0.23391812865497075,0.0,0.2046783625730994,0.045454545454545456,0.8491715399610136,0.22807017543859648,0.0,0.04678362573099415,0.045454545454545456,0.8316276803118907,0.22807017543859648,0.0,0.023391812865497075,0.045454545454545456,0.8421052631578947,0.22807017543859648,0.0,0.05263157894736842,0.045454545454545456,0.830896686159844,0.23976608187134502,0.0,0.011695906432748537,0.045454545454545456,0.8313840155945419,0.1871345029239766,0.0,0.017543859649122806,0.045454545454545456
50,0.7721734892787524,0.23976608187134502,0.0,0.011695906432748537,0.0,0.7651072124756335,0.2807017543859649,0.0,0.07017543859649122,0.045454545454545456,0.7787524366471734,0.27485380116959063,0.0,0.08187134502923976,0.0,0.7648635477582845,0.2982456140350877,0.041666666666666664,0.08187134502923976,0.045454545454545456,0.7619395711500974,0.27485380116959063,0.0,0.08187134502923976,0.0,0.8050682261208576,0.2222222222222222,0.0,0.07602339181286549,0.0
51,0.746832358674464,0.5321637426900585,0.08333333333333333,0.43859649122807015,0.13636363636363635,0.7548732943469786,0.5263157894736842,0.08333333333333333,0.3567251461988304,0.13636363636363635,0.7546296296296297,0.5263157894736842,0.08333333333333333,0.47368421052631576,0.13636363636363635,0.763157894736842,0.4619883040935672,0.125,0.3391812865497076,0.13636363636363635,0.7507309941520468,0.5321637426900585,0.08333333333333333,0.47368421052631576,0.13636363636363635,0.766569200779727,0.5321637426900585,0.08333333333333333,0.4152046783625731,0.13636363636363635
52,0.7378167641325536,0.3333333333333333,0.041666666666666664,0.2222222222222222,0.045454545454545456,0.7073586744639376,0.22807017543859648,0.08333333333333333,0.04678362573099415,0.045454545454545456,0.7614522417153997,0.38596491228070173,0.041666666666666664,0.2222222222222222,0.09090909090909091,0.6983430799220273,0.13450292397660818,0.08333333333333333,0.017543859649122806,0.045454545454545456,0.7616959064327485,0.4269005847953216,0.041666666666666664,0.2222222222222222,0.09090909090909091,0.827729044834308,0.38011695906432746,0.041666666666666664,0.2222222222222222,0.09090909090909091
53,0.7429337231968811,0.4093567251461988,0.041666666666666664,0.36257309941520466,0.045454545454545456,0.753411306042885,0.4444444444444444,0.041666666666666664,0.3742690058479532,0.045454545454545456,0.7307504873294347,0.3742690058479532,0.08333333333333333,0.21637426900584794,0.0,0.7619395711500975,0.4502923976608187,0.041666666666666664,0.38011695906432746,0.045454545454545456,0.7297758284600391,0.3742690058479532,0.08333333333333333,0.21637426900584794,0.0,0.742933723196881,0.4502923976608187,0.08333333333333333,0.30409356725146197,0.0
54,0.9149610136452242,0.5263157894736842,0.041666666666666664,0.7719298245614035,0.09090909090909091,0.9105750487329434,0.5087719298245614,0.041666666666666664,0.7719298245614035,0.045454545454545456,0.9173976608187135,0.4853801169590643,0.041666666666666664,0.7602339181286549,0.045454545454545456,0.8993664717348928,0.49707602339181284,0.041666666666666664,0.7543859649122807,0.045454545454545456,0.9113060428849903,0.49122807017543857,0.041666666666666664,0.7602339181286549,0.045454545454545456,0.8996101364522417,0.391812865497076,0.041666666666666664,0.24561403508771928,0.045454545454545456
55,0.7906920077972711,0.6081871345029239,0.125,0.6783625730994152,0.2727272727272727,0.7926413255360624,0.5964912280701754,0.125,0.7309941520467836,0.2727272727272727,0.7753411306042884,0.6023391812865497,0.125,0.9707602339181286,0.2727272727272727,0.7631578947368421,0.5964912280701754,0.125,0.9181286549707602,0.2727272727272727,0.780214424951267,0.6081871345029239,0.125,0.9824561403508771,0.3181818181818182,0.7234405458089669,0.6257309941520468,0.20833333333333334,0.8947368421052632,0.3181818181818182
56,0.7945906432748537,0.4853801169590643,0.041666666666666664,0.7777777777777778,0.045454545454545456,0.8021442495126705,0.4853801169590643,0.041666666666666664,0.7719298245614035,0.045454545454545456,0.7967836257309941,0.5380116959064327,0.041666666666666664,0.7777777777777778,0.09090909090909091,0.7807017543859649,0.4853801169590643,0.041666666666666664,0.7777777777777778,0.045454545454545456,0.7955653021442495,0.5380116959064327,0.041666666666666664,0.7777777777777778,0.09090909090909091,0.7919103313840156,0.543859649122807,0.041666666666666664,0.7543859649122807,0.09090909090909091
57,0.8238304093567251,0.5730994152046783,0.125,0.8830409356725146,0.13636363636363635,0.8318713450292399,0.5847953216374269,0.08333333333333333,0.8830409356725146,0.13636363636363635,0.8265107212475633,0.5730994152046783,0.125,0.8538011695906432,0.13636363636363635,0.8335769980506823,0.5730994152046783,0.08333333333333333,0.9005847953216374,0.13636363636363635,0.827485380116959,0.5789473684210527,0.125,0.8771929824561403,0.13636363636363635,0.8352826510721247,0.5555555555555556,0.125,0.5906432748538012,0.13636363636363635
58,0.7234405458089668,0.21637426900584794,0.20833333333333334,0.03508771929824561,0.13636363636363635,0.7073586744639376,0.1871345029239766,0.20833333333333334,0.029239766081871343,0.09090909090909091,0.7919103313840156,0.47953216374269003,0.125,0.09941520467836257,0.3181818181818182,0.716130604288499,0.16374269005847952,0.16666666666666666,0.03508771929824561,0.09090909090909091,0.7897173489278753,0.47953216374269003,0.125,0.09941520467836257,0.3181818181818182,0.7841130604288499,0.38011695906432746,0.125,0.07017543859649122,0.22727272727272727
59,0.7300194931773879,0.5614035087719298,0.125,0.4269005847953216,0.13636363636363635,0.7346491228070176,0.5497076023391813,0.125,0.6608187134502924,0.13636363636363635,0.6710526315789473,0.5321637426900585,0.16666666666666666,0.391812865497076,0.13636363636363635,0.7239278752436646,0.5497076023391813,0.125,0.5380116959064327,0.18181818181818182,0.6951754385964912,0.5321637426900585,0.16666666666666666,0.39766081871345027,0.13636363636363635,0.723196881091618,0.5321637426900585,0.16666666666666666,0.39766081871345027,0.13636363636363635
60,0.8255360623781677,0.543859649122807,0.20833333333333334,0.7894736842105263,0.13636363636363635,0.8294346978557505,0.5906432748538012,0.25,0.8654970760233918,0.13636363636363635,0.8464912280701754,0.5614035087719298,0.125,0.8128654970760234,0.09090909090909091,0.848196881091618,0.5847953216374269,0.16666666666666666,0.8654970760233918,0.13636363636363635,0.8516081871345029,0.5614035087719298,0.125,0.8421052631578947,0.09090909090909091,0.8272417153996101,0.631578947368421,0.20833333333333334,0.6023391812865497,0.22727272727272727
61,0.7538986354775827,0.3508771929824561,0.08333333333333333,0.38011695906432746,0.0,0.7772904483430799,0.3391812865497076,0.08333333333333333,0.30409356725146197,0.0,0.7590155945419103,0.2807017543859649,0.08333333333333333,0.3391812865497076,0.0,0.7529239766081872,0.32748538011695905,0.08333333333333333,0.28654970760233917,0.0,0.7651072124756335,0.2807017543859649,0.08333333333333333,0.3391812865497076,0.0,0.790448343079922,0.3333333333333333,0.08333333333333333,0.49122807017543857,0.0
62,0.8187134502923977,0.47953216374269003,0.125,0.3333333333333333,0.13636363636363635,0.824317738791423,0.47953216374269003,0.125,0.3333333333333333,0.13636363636363635,0.8213937621832359,0.49122807017543857,0.125,0.391812865497076,0.09090909090909091,0.8228557504873294,0.5029239766081871,0.125,0.47368421052631576,0.09090909090909091,0.8199317738791423,0.49707602339181284,0.125,0.6842105263157895,0.09090909090909091,0.8503898635477583,0.4619883040935672,0.125,0.391812865497076,0.09090909090909091
63,0.7889863547758285,0.4269005847953216,0.0,0.36257309941520466,0.0,0.7697368421052632,0.39766081871345027,0.0,0.32748538011695905,0.0,0.7443957115009747,0.40350877192982454,0.0,0.3391812865497076,0.0,0.7831384015594541,0.4502923976608187,0.041666666666666664,0.4678362573099415,0.0,0.7651072124756335,0.4327485380116959,0.0,0.34502923976608185,0.0,0.7726608187134503,0.45614035087719296,0.041666666666666664,0.5614035087719298,0.0
64,0.8399122807017545,0.4678362573099415,0.041666666666666664,0.3567251461988304,0.13636363636363635,0.8335769980506823,0.4678362573099415,0.041666666666666664,0.3742690058479532,0.13636363636363635,0.8340643274853801,0.4093567251461988,0.041666666666666664,0.22807017543859648,0.09090909090909091,0.8474658869395711,0.47368421052631576,0.041666666666666664,0.36257309941520466,0.13636363636363635,0.8425925925925926,0.42105263157894735,0.041666666666666664,0.23976608187134502,0.09090909090909091,0.8530701754385964,0.4327485380116959,0.041666666666666664,0.23976608187134502,0.09090909090909091
65,0.7280701754385964,0.49707602339181284,0.16666666666666666,0.7543859649122807,0.045454545454545456,0.7236842105263158,0.49707602339181284,0.16666666666666666,0.7543859649122807,0.045454545454545456,0.7651072124756334,0.5730994152046783,0.20833333333333334,0.8187134502923976,0.2727272727272727,0.7334307992202729,0.47368421052631576,0.16666666666666666,0.7485380116959064,0.0,0.7673001949317738,0.5146198830409356,0.20833333333333334,0.7543859649122807,0.045454545454545456,0.7729044834307992,0.5497076023391813,0.20833333333333334,0.7543859649122807,0.09090909090909091
66,0.7141812865497076,0.4853801169590643,0.16666666666666666,0.3157894736842105,0.22727272727272727,0.7249025341130604,0.43859649122807015,0.08333333333333333,0.26900584795321636,0.18181818181818182,0.722953216374269,0.4502923976608187,0.08333333333333333,0.29239766081871343,0.18181818181818182,0.7234405458089668,0.4093567251461988,0.041666666666666664,0.23976608187134502,0.13636363636363635,0.7283138401559454,0.47953216374269003,0.08333333333333333,0.38011695906432746,0.18181818181818182,0.7485380116959065,0.43859649122807015,0.08333333333333333,0.29239766081871343,0.09090909090909091
67,0.7227095516569201,0.4152046783625731,0.08333333333333333,0.5964912280701754,0.045454545454545456,0.726364522417154,0.40350877192982454,0.08333333333333333,0.45614035087719296,0.045454545454545456,0.767056530214425,0.3391812865497076,0.08333333333333333,0.2222222222222222,0.09090909090909091,0.7212475633528265,0.40350877192982454,0.08333333333333333,0.4678362573099415,0.045454545454545456,0.759990253411306,0.4093567251461988,0.08333333333333333,0.2222222222222222,0.09090909090909091,0.7624269005847953,0.3333333333333333,0.08333333333333333,0.21637426900584794,0.045454545454545456
68,0.8045808966861598,0.4269005847953216,0.125,0.23976608187134502,0.09090909090909091,0.8031189083820663,0.3216374269005848,0.125,0.21637426900584794,0.045454545454545456,0.7760721247563352,0.5146198830409356,0.16666666666666666,0.3216374269005848,0.13636363636363635,0.7814327485380117,0.43859649122807015,0.20833333333333334,0.24561403508771928,0.09090909090909091,0.7780214424951267,0.5146198830409356,0.16666666666666666,0.3216374269005848,0.13636363636363635,0.8145711500974658,0.5497076023391813,0.08333333333333333,0.40350877192982454,0.13636363636363635
69,0.8401559454191033,0.4678362573099415,0.041666666666666664,0.3157894736842105,0.13636363636363635,0.8528265107212475,0.4269005847953216,0.125,0.29239766081871343,0.09090909090909091,0.8157894736842105,0.45614035087719296,0.041666666666666664,0.3157894736842105,0.09090909090909091,0.8481968810916178,0.5087719298245614,0.08333333333333333,0.32748538011695905,0.18181818181818182,0.8131091617933723,0.47953216374269003,0.041666666666666664,0.3216374269005848,0.13636363636363635,0.8072612085769981,0.4502923976608187,0.041666666666666664,0.32748538011695905,0.09090909090909091
70,0.7777777777777778,0.543859649122807,0.125,0.5964912280701754,0.045454545454545456,0.7626705653021443,0.52046783625731,0.16666666666666666,0.5789473684210527,0.045454545454545456,0.7899610136452242,0.5497076023391813,0.125,0.7777777777777778,0.09090909090909091,0.7785087719298245,0.5087719298245614,0.125,0.783625730994152,0.045454545454545456,0.7899610136452242,0.5497076023391813,0.125,0.7777777777777778,0.09090909090909091,0.7833820662768032,0.5614035087719298,0.125,0.5087719298245614,0.09090909090909091
71,0.7889863547758283,0.39766081871345027,0.041666666666666664,0.30994152046783624,0.045454545454545456,0.7807017543859649,0.4152046783625731,0.041666666666666664,0.30994152046783624,0.045454545454545456,0.8109161793372319,0.5087719298245614,0.0,0.3508771929824561,0.13636363636363635,0.7950779727095517,0.4678362573099415,0.041666666666666664,0.30994152046783624,0.045454545454545456,0.8114035087719298,0.47368421052631576,0.0,0.5555555555555556,0.13636363636363635,0.8070175438596491,0.6198830409356725,0.08333333333333333,0.8713450292397661,0.2727272727272727
72,0.7738791423001949,0.38596491228070173,0.041666666666666664,0.32748538011695905,0.0,0.7882553606237817,0.38596491228070173,0.041666666666666664,0.32748538011695905,0.0,0.7570662768031188,0.391812865497076,0.041666666666666664,0.2982456140350877,0.0,0.7763157894736843,0.40350877192982454,0.041666666666666664,0.3333333333333333,0.0,0.7595029239766082,0.391812865497076,0.041666666666666664,0.2982456140350877,0.0,0.783625730994152,0.4619883040935672,0.041666666666666664,0.49707602339181284,0.0
73,0.7582846003898636,0.5672514619883041,0.08333333333333333,0.8947368421052632,0.13636363636363635,0.7558479532163742,0.5730994152046783,0.08333333333333333,0.8830409356725146,0.18181818181818182,0.7407407407407407,0.5847953216374269,0.08333333333333333,0.847953216374269,0.2727272727272727,0.7607212475633529,0.5730994152046783,0.08333333333333333,0.8830409356725146,0.18181818181818182,0.7439083820662767,0.5614035087719298,0.08333333333333333,0.8128654970760234,0.13636363636363635,0.7626705653021442,0.49707602339181284,0.041666666666666664,0.3508771929824561,0.18181818181818182
74,0.8450292397660819,0.5555555555555556,0.041666666666666664,0.7953216374269005,0.13636363636363635,0.8662280701754387,0.5847953216374269,0.08333333333333333,0.7660818713450293,0.09090909090909091,0.8810916179337231,0.6257309941520468,0.125,0.8187134502923976,0.22727272727272727,0.8628167641325536,0.5380116959064327,0.041666666666666664,0.7660818713450293,0.09090909090909091,0.8796296296296295,0.6257309941520468,0.125,0.8245614035087719,0.22727272727272727,0.9125243664717348,0.6257309941520468,0.08333333333333333,0.7426900584795322,0.22727272727272727
75,0.8189571150097466,0.45614035087719296,0.041666666666666664,0.2573099415204678,0.18181818181818182,0.8477095516569201,0.39766081871345027,0.041666666666666664,0.25146198830409355,0.13636363636363635,0.8330896686159844,0.3216374269005848,0.041666666666666664,0.05263157894736842,0.045454545454545456,0.8615984405458089,0.391812865497076,0.041666666666666664,0.21052631578947367,0.09090909090909091,0.8101851851851851,0.3684210526315789,0.041666666666666664,0.1695906432748538,0.09090909090909091,0.8452729044834307,0.3157894736842105,0.041666666666666664,0.09941520467836257,0.09090909090909091
76,0.8077485380116959,0.39766081871345027,0.041666666666666664,0.19298245614035087,0.0,0.8250487329434697,0.39766081871345027,0.041666666666666664,0.19883040935672514,0.0,0.8221247563352827,0.43859649122807015,0.041666666666666664,0.26900584795321636,0.0,0.8165204678362573,0.4444444444444444,0.041666666666666664,0.543859649122807,0.0,0.830896686159844,0.49707602339181284,0.041666666666666664,0.7076023391812866,0.045454545454545456,0.8377192982456141,0.43859649122807015,0.041666666666666664,0.15204678362573099,0.045454545454545456
77,0.722953216374269,0.5672514619883041,0.2916666666666667,0.3508771929824561,0.22727272727272727,0.7524366471734892,0.6081871345029239,0.20833333333333334,0.4502923976608187,0.22727272727272727,0.769736842105263,0.5730994152046783,0.125,0.391812865497076,0.3181818181818182,0.7380604288499025,0.4678362573099415,0.08333333333333333,0.2631578947368421,0.18181818181818182,0.7780214424951267,0.6081871345029239,0.125,0.49707602339181284,0.36363636363636365,0.7680311890838206,0.5847953216374269,0.125,0.4152046783625731,0.3181818181818182
78,0.7926413255360624,0.4502923976608187,0.08333333333333333,0.4619883040935672,0.0,0.7992202729044834,0.4327485380116959,0.08333333333333333,0.4269005847953216,0.0,0.8023879142300195,0.4269005847953216,0.041666666666666664,0.3391812865497076,0.0,0.787037037037037,0.4327485380116959,0.08333333333333333,0.5029239766081871,0.0,0.807504873294347,0.43859649122807015,0.041666666666666664,0.3391812865497076,0.0,0.8165204678362573,0.5263157894736842,0.08333333333333333,0.6140350877192983,0.09090909090909091
79,0.8428362573099416,0.391812865497076,0.041666666666666664,0.3216374269005848,0.0,0.8316276803118908,0.40350877192982454,0.041666666666666664,0.3333333333333333,0.045454545454545456,0.8265107212475633,0.4093567251461988,0.041666666666666664,0.3333333333333333,0.0,0.8294346978557505,0.43859649122807015,0.041666666666666664,0.5263157894736842,0.045454545454545456,0.8289473684210527,0.4269005847953216,0.0,0.6666666666666666,0.0,0.8572124756335283,0.3216374269005848,0.041666666666666664,0.27485380116959063,0.0
80,0.8079922027290448,0.5146198830409356,0.125,0.7017543859649122,0.045454545454545456,0.8082358674463938,0.5380116959064327,0.16666666666666666,0.6783625730994152,0.045454545454545456,0.8260233918128654,0.5847953216374269,0.125,0.783625730994152,0.13636363636363635,0.8118908382066277,0.5263157894736842,0.125,0.7134502923976608,0.045454545454545456,0.8262670565302144,0.5906432748538012,0.125,0.7953216374269005,0.18181818181818182,0.8484405458089668,0.5847953216374269,0.125,0.631578947368421,0.09090909090909091
81,0.7607212475633528,0.5847953216374269,0.25,0.8771929824561403,0.18181818181818182,0.7714424951267056,0.5789473684210527,0.16666666666666666,0.8771929824561403,0.18181818181818182,0.7553606237816763,0.5730994152046783,0.16666666666666666,0.8771929824561403,0.13636363636363635,0.7799707602339181,0.6023391812865497,0.20833333333333334,0.8771929824561403,0.22727272727272727,0.7602339181286549,0.5789473684210527,0.20833333333333334,0.8771929824561403,0.18181818181818182,0.7948343079922027,0.5380116959064327,0.125,0.6783625730994152,0.13636363636363635
82,0.7892300194931774,0.5614035087719298,0.08333333333333333,0.6140350877192983,0.13636363636363635,0.7933723196881091,0.5555555555555556,0.041666666666666664,0.5906432748538012,0.13636363636363635,0.7772904483430798,0.4678362573099415,0.041666666666666664,0.2807017543859649,0.13636363636363635,0.7753411306042884,0.49122807017543857,0.041666666666666664,0.27485380116959063,0.09090909090909091,0.7746101364522416,0.49707602339181284,0.041666666666666664,0.2807017543859649,0.13636363636363635,0.8284600389863548,0.5906432748538012,0.08333333333333333,0.695906432748538,0.22727272727272727
83,0.8360136452241715,0.4269005847953216,0.0,0.30994152046783624,0.09090909090909091,0.8357699805068227,0.4269005847953216,0.08333333333333333,0.30994152046783624,0.09090909090909091,0.8501461988304093,0.43859649122807015,0.0,0.3157894736842105,0.13636363636363635,0.8262670565302144,0.4152046783625731,0.08333333333333333,0.24561403508771928,0.09090909090909091,0.8523391812865497,0.4269005847953216,0.0,0.27485380116959063,0.09090909090909091,0.8957115009746589,0.45614035087719296,0.0,0.3157894736842105,0.09090909090909091
84,0.8255360623781677,0.52046783625731,0.08333333333333333,0.8070175438596491,0.045454545454545456,0.8428362573099416,0.5263157894736842,0.08333333333333333,0.8128654970760234,0.09090909090909091,0.8399122807017544,0.5497076023391813,0.08333333333333333,0.8070175438596491,0.09090909090909091,0.847465886939571,0.5789473684210527,0.08333333333333333,0.8713450292397661,0.2727272727272727,0.8542884990253411,0.5789473684210527,0.08333333333333333,0.8713450292397661,0.2727272727272727,0.8425925925925926,0.5497076023391813,0.08333333333333333,0.7602339181286549,0.09090909090909091
85,0.7375730994152047,0.3333333333333333,0.08333333333333333,0.3157894736842105,0.0,0.7241715399610137,0.3333333333333333,0.08333333333333333,0.3157894736842105,0.0,0.7268518518518517,0.3742690058479532,0.08333333333333333,0.3157894736842105,0.0,0.7451267056530214,0.3508771929824561,0.08333333333333333,0.32748538011695905,0.0,0.7300194931773878,0.3742690058479532,0.08333333333333333,0.3216374269005848,0.0,0.7261208576998051,0.30994152046783624,0.08333333333333333,0.42105263157894735,0.0
86,0.810428849902534,0.5555555555555556,0.20833333333333334,0.3567251461988304,0.18181818181818182,0.8347953216374269,0.5380116959064327,0.20833333333333334,0.3508771929824561,0.13636363636363635,0.8523391812865497,0.5730994152046783,0.20833333333333334,0.40350877192982454,0.18181818181818182,0.7936159844054581,0.5380116959064327,0.125,0.3508771929824561,0.18181818181818182,0.8430799220272904,0.5614035087719298,0.08333333333333333,0.5497076023391813,0.18181818181818182,0.8516081871345029,0.6257309941520468,0.20833333333333334,0.3742690058479532,0.36363636363636365
87,0.682261208576998,0.6140350877192983,0.2916666666666667,0.7777777777777778,0.22727272727272727,0.6649610136452242,0.6140350877192983,0.2916666666666667,0.5614035087719298,0.22727272727272727,0.6761695906432749,0.5730994152046783,0.2916666666666667,0.45614035087719296,0.13636363636363635,0.6883528265107212,0.5672514619883041,0.16666666666666666,0.3508771929824561,0.18181818181818182,0.6783625730994152,0.5672514619883041,0.20833333333333334,0.4269005847953216,0.13636363636363635,0.678849902534113,0.5730994152046783,0.20833333333333334,0.4444444444444444,0.13636363636363635
88,0.6778752436647174,0.5847953216374269,0.16666666666666666,0.9064327485380117,0.13636363636363635,0.6846978557504872,0.5906432748538012,0.16666666666666666,0.8947368421052632,0.18181818181818182,0.6849415204678363,0.6081871345029239,0.20833333333333334,0.9532163742690059,0.2727272727272727,0.6988304093567251,0.5964912280701754,0.16666666666666666,0.8947368421052632,0.22727272727272727,0.6854288499025342,0.6023391812865497,0.20833333333333334,0.935672514619883,0.22727272727272727,0.696150097465887,0.6023391812865497,0.25,0.9181286549707602,0.18181818181818182
89,0.8126218323586745,0.34502923976608185,0.041666666666666664,0.36257309941520466,0.0,0.8255360623781676,0.32748538011695905,0.041666666666666664,0.34502923976608185,0.0,0.8148148148148149,0.3157894736842105,0.041666666666666664,0.34502923976608185,0.0,0.8170077972709552,0.38596491228070173,0.08333333333333333,0.52046783625731,0.0,0.8111598440545809,0.3157894736842105,0.041666666666666664,0.34502923976608185,0.0,0.8328460038986355,0.4678362573099415,0.08333333333333333,0.4269005847953216,0.045454545454545456
90,0.7911793372319688,0.30994152046783624,0.041666666666666664,0.2631578947368421,0.0,0.7826510721247563,0.3157894736842105,0.041666666666666664,0.2982456140350877,0.0,0.7880116959064327,0.4269005847953216,0.08333333333333333,0.34502923976608185,0.0,0.7919103313840156,0.3508771929824561,0.041666666666666664,0.3333333333333333,0.0,0.7911793372319688,0.391812865497076,0.041666666666666664,0.5614035087719298,0.0,0.7997076023391813,0.30994152046783624,0.041666666666666664,0.2222222222222222,0.0
91,0.8082358674463938,0.32748538011695905,0.041666666666666664,0.2222222222222222,0.045454545454545456,0.780458089668616,0.3333333333333333,0.041666666666666664,0.21637426900584794,0.045454545454545456,0.7826510721247563,0.36257309941520466,0.041666666666666664,0.21637426900584794,0.09090909090909091,0.797027290448343,0.3157894736842105,0.041666666666666664,0.21637426900584794,0.045454545454545456,0.783625730994152,0.4152046783625731,0.041666666666666664,0.2222222222222222,0.09090909090909091,0.7992202729044834,0.3508771929824561,0.041666666666666664,0.2222222222222222,0.045454545454545456
92,0.7592592592592592,0.391812865497076,0.041666666666666664,0.5029239766081871,0.045454545454545456,0.7719298245614035,0.39766081871345027,0.041666666666666664,0.5087719298245614,0.045454545454545456,0.7838693957115009,0.39766081871345027,0.0,0.2807017543859649,0.0,0.7753411306042884,0.39766081871345027,0.041666666666666664,0.5146198830409356,0.045454545454545456,0.7911793372319688,0.40350877192982454,0.0,0.2807017543859649,0.045454545454545456,0.7948343079922027,0.38011695906432746,0.041666666666666664,0.28654970760233917,0.0
93,0.7821637426900584,0.47953216374269003,0.041666666666666664,0.391812865497076,0.13636363636363635,0.787037037037037,0.4853801169590643,0.041666666666666664,0.38596491228070173,0.18181818181818182,0.7724171539961013,0.3567251461988304,0.041666666666666664,0.28654970760233917,0.09090909090909091,0.7882553606237817,0.5555555555555556,0.08333333333333333,0.40350877192982454,0.13636363636363635,0.776803118908382,0.38596491228070173,0.041666666666666664,0.28654970760233917,0.09090909090909091,0.7838693957115009,0.3216374269005848,0.08333333333333333,0.24561403508771928,0.09090909090909091
94,0.7838693957115009,0.5672514619883041,0.125,0.8538011695906432,0.2727272727272727,0.786793372319688,0.5614035087719298,0.125,0.8771929824561403,0.22727272727272727,0.7687621832358674,0.5789473684210527,0.16666666666666666,0.9122807017543859,0.2727272727272727,0.7787524366471734,0.5672514619883041,0.16666666666666666,0.9181286549707602,0.2727272727272727,0.7760721247563354,0.5847953216374269,0.16666666666666666,0.9122807017543859,0.2727272727272727,0.7865497076023391,0.5380116959064327,0.125,0.7251461988304093,0.09090909090909091
95,0.8767056530214425,0.3216374269005848,0.041666666666666664,0.14035087719298245,0.0,0.8742690058479532,0.36257309941520466,0.041666666666666664,0.13450292397660818,0.0,0.8625730994152047,0.34502923976608185,0.041666666666666664,0.32748538011695905,0.0,0.8679337231968811,0.40350877192982454,0.0,0.3567251461988304,0.0,0.8640350877192983,0.38011695906432746,0.041666666666666664,0.4853801169590643,0.0,0.8728070175438596,0.13450292397660818,0.0,0.07602339181286549,0.0
96,0.7422027290448343,0.5847953216374269,0.25,0.39766081871345027,0.3181818181818182,0.7346491228070176,0.5964912280701754,0.2916666666666667,0.39766081871345027,0.36363636363636365,0.7188109161793373,0.5906432748538012,0.3333333333333333,0.3742690058479532,0.22727272727272727,0.716130604288499,0.5555555555555556,0.2916666666666667,0.3157894736842105,0.22727272727272727,0.7288011695906432,0.5555555555555556,0.3333333333333333,0.3567251461988304,0.13636363636363635,0.7088206627680312,0.5906432748538012,0.2916666666666667,0.43859649122807015,0.18181818181818182
97,0.8001949317738791,0.5614035087719298,0.125,0.43859649122807015,0.18181818181818182,0.7987329434697855,0.5029239766081871,0.125,0.40350877192982454,0.18181818181818182,0.7887426900584795,0.5029239766081871,0.16666666666666666,0.4269005847953216,0.22727272727272727,0.8028752436647173,0.5380116959064327,0.16666666666666666,0.40350877192982454,0.22727272727272727,0.8004385964912281,0.5789473684210527,0.16666666666666666,0.6608187134502924,0.22727272727272727,0.8633040935672514,0.49122807017543857,0.041666666666666664,0.4327485380116959,0.18181818181818182
98,0.8745126705653021,0.26900584795321636,0.0,0.24561403508771928,0.0,0.8725633528265107,0.2807017543859649,0.0,0.24561403508771928,0.0,0.8425925925925926,0.3333333333333333,0.0,0.3333333333333333,0.0,0.8628167641325536,0.30409356725146197,0.0,0.27485380116959063,0.0,0.8433235867446394,0.2807017543859649,0.0,0.19883040935672514,0.0,0.8611111111111112,0.2807017543859649,0.0,0.23976608187134502,0.0
99,0.7709551656920077,0.5555555555555556,0.041666666666666664,0.40350877192982454,0.18181818181818182,0.7724171539961013,0.5730994152046783,0.041666666666666664,0.4093567251461988,0.2727272727272727,0.7782651072124755,0.5380116959064327,0.08333333333333333,0.391812865497076,0.18181818181818182,0.7780214424951267,0.5730994152046783,0.041666666666666664,0.5730994152046783,0.18181818181818182,0.7663255360623782,0.543859649122807,0.08333333333333333,0.5906432748538012,0.18181818181818182,0.8026315789473684,0.5380116959064327,0.08333333333333333,0.38011695906432746,0.18181818181818182
100,0.803849902534113,0.23976608187134502,0.041666666666666664,0.04678362573099415,0.045454545454545456,0.8062865497076023,0.2573099415204678,0.041666666666666664,0.06432748538011696,0.045454545454545456,0.7880116959064327,0.12280701754385964,0.0,0.023391812865497075,0.045454545454545456,0.8045808966861597,0.40350877192982454,0.041666666666666664,0.2573099415204678,0.09090909090909091,0.7977582846003899,0.28654970760233917,0.0,0.023391812865497075,0.045454545454545456,0.8248050682261209,0.19298245614035087,0.041666666666666664,0.05263157894736842,0.09090909090909091
