monitor,quantile,theta,healthy_fa_rate,detection_rate,median_delay,median_lead
esn_single,0.5831666666666666,2.1942202169557903,0.45,0.5275,3.0,11.0
esn_single,0.6039583333333334,2.274100546245083,0.4375,0.54,3.0,11.0
esn_single,0.62475,2.6043624790646844,0.375,0.5575,3.0,11.0
esn_single,0.6455416666666667,2.6257881545226813,0.375,0.56,3.0,11.0
esn_single,0.6663333333333333,2.763187694926362,0.35625,0.55,3.0,11.0
esn_single,0.687125,3.0516355040763514,0.3125,0.5475,3.0,11.0
esn_single,0.7079166666666666,3.7481598381734567,0.2875,0.54,3.0,10.0
esn_single,0.7287083333333333,4.315812866870546,0.2625,0.52,3.0,10.0
esn_single,0.7495,4.482340955665515,0.23125,0.5125,3.0,10.0
esn_single,0.7702916666666666,4.645114410957775,0.2,0.5025,3.0,9.0
esn_single,0.7910833333333334,4.734995249528054,0.2,0.51,3.0,9.5
esn_single,0.811875,4.883839205437227,0.1875,0.5025,3.0,9.0
esn_single,0.8326666666666667,4.981604480492988,0.1625,0.4925,3.0,9.0
esn_single,0.8534583333333333,5.131412700976515,0.13125,0.5,3.0,9.0
esn_single,0.87425,5.277119077557292,0.10625,0.505,3.0,9.0
esn_single,0.8950416666666667,5.374675178666462,0.08125,0.5,3.0,9.0
esn_single,0.9158333333333333,5.493041821221636,0.075,0.4975,4.0,9.0
esn_single,0.936625,5.660120259444914,0.03125,0.4925,4.0,9.0
esn_single,0.9574166666666667,5.687982232561234,0.03125,0.49,4.0,9.0
esn_single,0.9782083333333333,5.94962288893811,0.025,0.4575,4.0,9.0
esn_single,0.999,6.660437301355587,0.0,0.4075,4.0,9.0
esn[e],0.5,1.7050273473885642,0.45,0.4475,2.0,11.0
esn[e],0.5207916666666667,1.7494449091367898,0.4375,0.46,2.0,11.0
esn[e],0.5415833333333333,1.7734790391970048,0.43125,0.4625,2.0,11.0
esn[e],0.562375,1.7890443601877033,0.425,0.47,2.0,11.0
esn[e],0.5831666666666666,1.8372361552367886,0.425,0.485,2.0,11.0
esn[e],0.6039583333333334,1.9123078751490707,0.38125,0.4875,2.0,11.0
esn[e],0.62475,2.0145258803559494,0.33125,0.5025,2.0,11.0
esn[e],0.6455416666666667,2.0335443747036743,0.325,0.5,2.0,11.0
esn[e],0.6663333333333333,2.070507998415424,0.325,0.505,2.0,11.0
esn[e],0.687125,2.1469086012002876,0.3,0.505,3.0,11.0
esn[e],0.7079166666666666,2.2132038085871812,0.2875,0.51,3.0,11.0
esn[e],0.7287083333333333,2.2325717853134126,0.275,0.515,3.0,11.0
esn[e],0.7495,2.3518823907958124,0.2,0.52,3.0,11.0
esn[e],0.7702916666666666,2.387465681260572,0.1875,0.5175,3.0,11.0
esn[e],0.7910833333333334,2.478436236964626,0.15,0.53,3.0,11.0
esn[e],0.811875,2.508474481142666,0.14375,0.535,3.0,11.0
esn[e],0.8326666666666667,2.586812692168146,0.11875,0.5425,3.0,11.0
esn[e],0.8534583333333333,2.699617872247031,0.1125,0.555,3.0,11.0
esn[e],0.87425,2.7796319642238494,0.10625,0.5625,3.0,11.0
esn[e],0.8950416666666667,2.9123685611024706,0.09375,0.58,3.0,10.0
esn[e],0.9158333333333333,2.9351105243801223,0.09375,0.585,3.0,10.0
esn[e],0.936625,3.0919227061775425,0.075,0.585,3.0,10.0
esn[e],0.9574166666666667,3.514889119743759,0.04375,0.58,3.0,10.0
esn[e],0.9782083333333333,3.984895482751903,0.03125,0.5725,4.0,10.0
esn[e],0.999,4.556656704582167,0.0125,0.5625,4.0,9.0
esn[u],0.5,2.0597939783475034,0.49375,0.3625,4.0,9.0
esn[u],0.5207916666666667,2.09749390417773,0.46875,0.3625,4.0,9.0
esn[u],0.5415833333333333,2.1526038697057657,0.4625,0.3625,4.0,9.0
esn[u],0.562375,2.2159312932700144,0.43125,0.36,4.0,9.0
esn[u],0.5831666666666666,2.257462237224784,0.39375,0.36,3.5,9.0
esn[u],0.6039583333333334,2.370811006031436,0.33125,0.36,3.0,9.5
esn[u],0.62475,2.4186556526255085,0.30625,0.355,4.0,9.0
esn[u],0.6455416666666667,2.4217707962636887,0.30625,0.355,4.0,9.0
esn[u],0.6663333333333333,2.5796147335997097,0.29375,0.36,4.0,9.0
esn[u],0.687125,2.6146737974946004,0.2875,0.36,4.0,9.0
esn[u],0.7079166666666666,2.821178635410134,0.21875,0.3575,4.0,9.0
esn[u],0.7287083333333333,2.8510775886018203,0.21875,0.3575,4.0,9.0
esn[u],0.7495,2.8943260140866123,0.20625,0.3525,4.0,9.0
esn[u],0.7702916666666666,3.038326563628074,0.2,0.35,4.0,9.0
esn[u],0.7910833333333334,3.105687796281205,0.1875,0.355,4.0,9.0
esn[u],0.811875,3.157077829300293,0.18125,0.36,4.0,9.0
esn[u],0.8326666666666667,3.2618025571025737,0.1375,0.355,5.0,8.0
esn[u],0.8534583333333333,3.337948852850396,0.1125,0.345,5.0,9.0
esn[u],0.87425,3.4809708570090736,0.09375,0.345,5.0,8.0
esn[u],0.8950416666666667,3.6569999246057137,0.08125,0.34,5.0,8.0
esn[u],0.9158333333333333,3.7848603569659978,0.06875,0.3375,5.0,8.0
esn[u],0.936625,4.154908730026812,0.0625,0.35,5.0,8.0
esn[u],0.9574166666666667,4.567007073081602,0.03125,0.3475,6.0,7.0
esn[u],0.9782083333333333,5.73676468244539,0.0125,0.3125,7.0,6.0
esn[u],0.999,6.073341279683846,0.0125,0.29,7.0,6.0
esn[m],0.5,1.8837911378758871,0.44375,0.4825,3.0,10.0
esn[m],0.5207916666666667,1.975417916044146,0.4,0.4875,3.0,10.0
esn[m],0.5415833333333333,2.0085347107003653,0.39375,0.4875,3.0,10.0
esn[m],0.562375,2.042991461547723,0.3875,0.49,3.0,10.0
esn[m],0.5831666666666666,2.073276609569024,0.3875,0.485,3.0,10.0
esn[m],0.6039583333333334,2.1335120382372965,0.38125,0.4875,3.0,10.0
esn[m],0.62475,2.1978008811720535,0.36875,0.4825,3.0,10.0
esn[m],0.6455416666666667,2.2828312190157387,0.35625,0.4825,3.0,10.0
esn[m],0.6663333333333333,2.3874555183229704,0.3375,0.4825,3.0,9.0
esn[m],0.687125,2.435309156520379,0.33125,0.4825,3.0,9.0
esn[m],0.7079166666666666,2.5785481816145897,0.3125,0.48,3.0,9.0
esn[m],0.7287083333333333,11.86611761647659,0.25,0.245,2.5,9.0
esn[m],0.7495,12.062061485048195,0.23125,0.245,2.5,9.0
esn[m],0.7702916666666666,12.21610812709122,0.20625,0.245,2.5,9.0
esn[m],0.7910833333333334,12.47729377456252,0.19375,0.24,2.0,9.0
esn[m],0.811875,12.599818461154586,0.15625,0.2375,2.0,9.0
esn[m],0.8326666666666667,12.905238930657871,0.11875,0.2325,3.0,9.0
esn[m],0.8534583333333333,12.956331708079098,0.10625,0.2325,3.0,9.0
esn[m],0.87425,13.225126132417689,0.0625,0.235,3.0,9.0
esn[m],0.8950416666666667,13.356496372784472,0.05625,0.2375,3.0,9.0
esn[m],0.9158333333333333,13.394906953107808,0.05625,0.2375,3.0,9.0
esn[m],0.936625,13.480379316722354,0.04375,0.2375,3.0,9.0
esn[m],0.9574166666666667,13.66881207722483,0.025,0.235,3.0,9.0
esn[m],0.9782083333333333,14.16352163591864,0.0125,0.2275,3.0,9.0
esn[m],0.999,15.665256894786832,0.0,0.22,4.0,9.0
"esn[e,u]",0.5,1.8198248479038677,0.40625,0.54,3.0,11.0
"esn[e,u]",0.5207916666666667,1.8379549945203895,0.40625,0.54,3.0,11.0
"esn[e,u]",0.5415833333333333,1.883337400754378,0.39375,0.545,3.0,11.0
"esn[e,u]",0.562375,1.898799692359059,0.39375,0.555,3.0,11.0
"esn[e,u]",0.5831666666666666,1.907305321582322,0.3875,0.5575,3.0,11.0
"esn[e,u]",0.6039583333333334,1.9141215348112055,0.3875,0.56,3.0,11.0
"esn[e,u]",0.62475,1.9718621049195777,0.36875,0.575,3.0,11.0
"esn[e,u]",0.6455416666666667,1.994903845333096,0.35,0.5825,3.0,11.0
"esn[e,u]",0.6663333333333333,2.027703015788326,0.33125,0.59,3.0,11.0
"esn[e,u]",0.687125,2.074525811892169,0.3,0.6025,3.0,11.0
"esn[e,u]",0.7079166666666666,2.150406589730519,0.26875,0.6125,3.0,10.0
"esn[e,u]",0.7287083333333333,2.1690907864898805,0.2625,0.615,3.0,10.5
"esn[e,u]",0.7495,2.2173152859727363,0.25625,0.6175,3.0,10.0
"esn[e,u]",0.7702916666666666,2.2332407866825372,0.25,0.6125,3.0,10.0
"esn[e,u]",0.7910833333333334,2.3254613902038024,0.20625,0.615,3.0,10.0
"esn[e,u]",0.811875,2.370664531510821,0.2,0.62,3.0,10.0
"esn[e,u]",0.8326666666666667,2.4831503144731633,0.16875,0.625,3.0,10.0
"esn[e,u]",0.8534583333333333,2.5343452708135117,0.15625,0.6225,3.0,10.0
"esn[e,u]",0.87425,2.609552144118827,0.11875,0.62,3.0,10.0
"esn[e,u]",0.8950416666666667,2.991825153732383,0.075,0.63,3.0,10.0
"esn[e,u]",0.9158333333333333,3.0816503896062275,0.075,0.625,3.0,10.0
"esn[e,u]",0.936625,3.169060974479758,0.06875,0.6275,3.0,10.0
"esn[e,u]",0.9574166666666667,3.3333832362984213,0.05625,0.62,3.0,10.0
"esn[e,u]",0.9782083333333333,3.836560137337926,0.0375,0.595,4.0,10.0
"esn[e,u]",0.999,4.762054729993272,0.0125,0.56,4.0,9.0
esn_cusum,0.5,8.918367212042899,0.525,0.5875,3.0,10.0
esn_cusum,0.5207916666666667,9.497256112182743,0.50625,0.595,3.0,10.0
esn_cusum,0.5415833333333333,10.046596494031773,0.475,0.5975,3.0,10.0
esn_cusum,0.562375,10.748762709539463,0.44375,0.6125,3.0,10.0
esn_cusum,0.5831666666666666,11.514498368782741,0.43125,0.6325,4.0,10.0
esn_cusum,0.6039583333333334,11.997905713308178,0.425,0.6425,4.0,10.0
esn_cusum,0.62475,12.689807195165551,0.40625,0.6525,4.0,10.0
esn_cusum,0.6455416666666667,12.928911365615738,0.39375,0.65,4.0,10.0
esn_cusum,0.6663333333333333,13.65551557907376,0.33125,0.6625,4.0,10.0
esn_cusum,0.687125,14.21948820123486,0.30625,0.67,4.0,10.0
esn_cusum,0.7079166666666666,14.445339412855244,0.28125,0.67,4.0,10.0
esn_cusum,0.7287083333333333,14.604598260227565,0.2625,0.6725,4.0,10.0
esn_cusum,0.7495,15.195915425482019,0.2375,0.675,4.0,10.0
esn_cusum,0.7702916666666666,15.362505260863044,0.23125,0.6725,4.0,10.0
esn_cusum,0.7910833333333334,15.789716520210657,0.2125,0.6725,4.0,10.0
esn_cusum,0.811875,16.470289854052172,0.2,0.67,4.0,10.0
esn_cusum,0.8326666666666667,17.3059959916973,0.16875,0.67,4.0,10.0
esn_cusum,0.8534583333333333,17.99337774023913,0.13125,0.67,4.0,10.0
esn_cusum,0.87425,18.500214713032022,0.11875,0.67,4.0,10.0
esn_cusum,0.8950416666666667,19.716348737952238,0.08125,0.655,4.0,10.0
esn_cusum,0.9158333333333333,20.237454376571485,0.06875,0.655,4.0,9.5
esn_cusum,0.936625,22.886933038633416,0.0375,0.65,4.0,9.0
esn_cusum,0.9574166666666667,24.177536592603936,0.025,0.645,5.0,9.0
esn_cusum,0.9782083333333333,31.508970379561205,0.0,0.5975,6.0,8.0
esn_cusum,0.999,36.781705063583466,0.0,0.5775,6.0,8.0
esn_cusum[e],0.5,7.456174317162584,0.5,0.4675,2.0,11.0
esn_cusum[e],0.5207916666666667,7.624882683837695,0.4875,0.4775,2.0,11.0
esn_cusum[e],0.5415833333333333,8.164349981133197,0.4375,0.48,3.0,11.0
esn_cusum[e],0.562375,8.195573012220228,0.4375,0.4825,3.0,11.0
esn_cusum[e],0.5831666666666666,8.530224037488836,0.41875,0.495,3.0,11.0
esn_cusum[e],0.6039583333333334,8.83003412545227,0.40625,0.51,3.0,11.0
esn_cusum[e],0.62475,9.354838153814363,0.38125,0.53,3.0,11.0
esn_cusum[e],0.6455416666666667,9.737327573169319,0.36875,0.54,3.0,11.0
esn_cusum[e],0.6663333333333333,9.991726754910312,0.35,0.54,3.0,11.0
esn_cusum[e],0.687125,10.489144602157921,0.31875,0.5525,3.0,11.0
esn_cusum[e],0.7079166666666666,11.214317110409368,0.2875,0.55,3.0,11.0
esn_cusum[e],0.7287083333333333,11.507382389682707,0.28125,0.5575,3.0,11.0
esn_cusum[e],0.7495,11.839688329988562,0.28125,0.5575,3.0,11.0
esn_cusum[e],0.7702916666666666,11.924730234208509,0.28125,0.555,3.0,10.5
esn_cusum[e],0.7910833333333334,12.05188828864978,0.26875,0.5675,3.0,10.0
esn_cusum[e],0.811875,12.705420596706375,0.25,0.575,3.0,10.0
esn_cusum[e],0.8326666666666667,13.522909337351463,0.21875,0.585,3.0,10.0
esn_cusum[e],0.8534583333333333,15.553652837472445,0.13125,0.585,4.0,10.0
esn_cusum[e],0.87425,16.911486715885175,0.11875,0.5925,4.0,10.0
esn_cusum[e],0.8950416666666667,18.434112075570805,0.0875,0.585,4.0,10.0
esn_cusum[e],0.9158333333333333,18.6845424505989,0.0875,0.585,4.0,10.0
esn_cusum[e],0.936625,21.643363186588,0.0625,0.6025,4.0,9.0
esn_cusum[e],0.9574166666666667,22.059407624222356,0.0625,0.6025,4.0,9.0
esn_cusum[e],0.9782083333333333,23.628692319417144,0.05625,0.6025,4.0,9.0
esn_cusum[e],0.999,35.086953855975786,0.0,0.58,6.0,7.0
esn_cusum[u],0.5,8.752324147713624,0.46875,0.3675,3.0,10.0
esn_cusum[u],0.5207916666666667,8.872700838497563,0.4375,0.37,3.0,9.5
esn_cusum[u],0.5415833333333333,9.072676216291358,0.43125,0.37,4.0,9.0
esn_cusum[u],0.562375,9.631145635194265,0.4,0.365,4.0,9.0
esn_cusum[u],0.5831666666666666,9.84593277063929,0.39375,0.365,4.0,9.0
esn_cusum[u],0.6039583333333334,10.135360767757511,0.38125,0.375,4.0,9.0
esn_cusum[u],0.62475,10.627881426517366,0.36875,0.3825,4.0,9.0
esn_cusum[u],0.6455416666666667,11.055091992374829,0.34375,0.3875,4.0,9.0
esn_cusum[u],0.6663333333333333,12.541607999437522,0.275,0.395,4.0,9.0
esn_cusum[u],0.687125,12.790494212025497,0.275,0.39,4.0,9.0
esn_cusum[u],0.7079166666666666,13.603465969871905,0.24375,0.39,4.0,9.0
esn_cusum[u],0.7287083333333333,13.807056365164165,0.2375,0.39,4.0,9.0
esn_cusum[u],0.7495,15.620318357639249,0.19375,0.3925,4.0,8.0
esn_cusum[u],0.7702916666666666,16.46193019618575,0.18125,0.3975,5.0,8.0
esn_cusum[u],0.7910833333333334,16.70396185641102,0.18125,0.395,5.0,8.0
esn_cusum[u],0.811875,18.03271325664037,0.1625,0.385,5.0,8.0
esn_cusum[u],0.8326666666666667,18.553179044641272,0.14375,0.385,5.0,8.0
esn_cusum[u],0.8534583333333333,19.29016949188541,0.13125,0.385,5.0,8.0
esn_cusum[u],0.87425,20.87182610980601,0.11875,0.395,5.0,8.0
esn_cusum[u],0.8950416666666667,23.168863880379025,0.09375,0.38,6.0,8.0
esn_cusum[u],0.9158333333333333,23.334477674785553,0.09375,0.3825,6.0,8.0
esn_cusum[u],0.936625,29.01780336742456,0.025,0.3725,7.0,7.0
esn_cusum[u],0.9574166666666667,30.40343270953476,0.025,0.37,7.0,7.0
esn_cusum[u],0.9782083333333333,38.50214558473658,0.00625,0.365,8.0,5.0
esn_cusum[u],0.999,57.122855210949915,0.0,0.275,10.5,3.0
esn_cusum[m],0.5,8.142003537560896,0.5,0.495,4.0,9.0
esn_cusum[m],0.5207916666666667,8.735832423122346,0.48125,0.48,3.5,9.5
esn_cusum[m],0.5415833333333333,9.24806078740375,0.45625,0.4825,3.0,9.0
esn_cusum[m],0.562375,9.66562934777507,0.425,0.4725,3.0,10.0
esn_cusum[m],0.5831666666666666,10.584997069691923,0.375,0.4725,4.0,9.0
esn_cusum[m],0.6039583333333334,10.823783092052672,0.375,0.475,4.0,9.0
esn_cusum[m],0.62475,11.026829866583988,0.375,0.475,4.0,9.0
esn_cusum[m],0.6455416666666667,11.80681886046057,0.3625,0.4875,4.0,9.0
esn_cusum[m],0.6663333333333333,13.144436619651104,0.34375,0.485,4.0,9.0
esn_cusum[m],0.687125,17.35934302343634,0.3125,0.48,4.0,9.0
esn_cusum[m],0.7079166666666666,23.15123303255496,0.29375,0.455,5.0,8.0
esn_cusum[m],0.7287083333333333,33.835587083155964,0.275,0.44,6.0,7.0
esn_cusum[m],0.7495,36.646180304596555,0.2375,0.44,6.0,7.0
esn_cusum[m],0.7702916666666666,37.17517080076168,0.21875,0.445,6.0,7.0
esn_cusum[m],0.7910833333333334,37.82937132893508,0.21875,0.4475,6.0,7.0
esn_cusum[m],0.811875,37.88955846721497,0.21875,0.4475,6.0,7.0
esn_cusum[m],0.8326666666666667,38.901706271869415,0.20625,0.445,6.0,7.0
esn_cusum[m],0.8534583333333333,39.62698304427937,0.16875,0.44,6.0,7.0
esn_cusum[m],0.87425,40.560267415860146,0.15,0.435,6.0,7.0
esn_cusum[m],0.8950416666666667,41.776185626174424,0.14375,0.4425,6.0,7.0
esn_cusum[m],0.9158333333333333,42.99854771502371,0.125,0.4425,6.0,7.0
esn_cusum[m],0.936625,45.08407315314516,0.1125,0.425,6.0,7.0
esn_cusum[m],0.9574166666666667,50.571597879347344,0.03125,0.4,7.0,7.0
esn_cusum[m],0.9782083333333333,58.27282447996972,0.01875,0.3625,7.0,7.0
esn_cusum[m],0.999,91.2345441179109,0.00625,0.2575,6.0,6.0
"esn_cusum[e,u]",0.5,6.421709905302711,0.45625,0.5575,3.0,10.0
"esn_cusum[e,u]",0.5207916666666667,6.47523599348635,0.45,0.5575,3.0,10.0
"esn_cusum[e,u]",0.5415833333333333,6.81459650014264,0.43125,0.5625,3.0,10.0
"esn_cusum[e,u]",0.562375,6.967201039740841,0.4,0.565,3.0,10.0
"esn_cusum[e,u]",0.5831666666666666,7.220889360315237,0.39375,0.5775,3.0,10.0
"esn_cusum[e,u]",0.6039583333333334,7.351057074279713,0.39375,0.58,3.0,10.0
"esn_cusum[e,u]",0.62475,7.547907708247182,0.38125,0.5875,3.0,10.0
"esn_cusum[e,u]",0.6455416666666667,7.7714749394618945,0.38125,0.5925,3.0,10.0
"esn_cusum[e,u]",0.6663333333333333,8.005061841523398,0.38125,0.605,3.0,10.0
"esn_cusum[e,u]",0.687125,8.166954230193873,0.36875,0.6075,3.0,10.0
"esn_cusum[e,u]",0.7079166666666666,9.256325908422632,0.30625,0.6475,3.0,10.0
"esn_cusum[e,u]",0.7287083333333333,9.640067007097226,0.2875,0.655,4.0,10.0
"esn_cusum[e,u]",0.7495,10.237085872550656,0.275,0.665,4.0,10.0
"esn_cusum[e,u]",0.7702916666666666,10.832380530002204,0.23125,0.675,4.0,10.0
"esn_cusum[e,u]",0.7910833333333334,11.737907344778263,0.1875,0.68,4.0,9.0
"esn_cusum[e,u]",0.811875,12.410492168291356,0.15,0.69,4.0,9.0
"esn_cusum[e,u]",0.8326666666666667,13.995404142094864,0.1375,0.675,4.0,9.0
"esn_cusum[e,u]",0.8534583333333333,14.36346468951696,0.125,0.6775,4.0,9.0
"esn_cusum[e,u]",0.87425,14.788380638791628,0.125,0.6725,4.0,9.0
"esn_cusum[e,u]",0.8950416666666667,15.41284423490064,0.11875,0.67,4.0,9.0
"esn_cusum[e,u]",0.9158333333333333,16.335024088133164,0.0875,0.65,4.0,9.0
"esn_cusum[e,u]",0.936625,20.749141575260484,0.03125,0.6425,5.0,9.0
"esn_cusum[e,u]",0.9574166666666667,21.108662044601882,0.03125,0.6425,5.0,9.0
"esn_cusum[e,u]",0.9782083333333333,24.197228347526117,0.0125,0.615,5.0,8.0
"esn_cusum[e,u]",0.999,27.69318925023617,0.0,0.605,6.0,8.0
esn_cusum_max,0.5,17.604008715708346,0.4625,0.68,4.0,10.0
esn_cusum_max,0.5207916666666667,18.21415356259171,0.4625,0.6825,4.0,10.0
esn_cusum_max,0.5415833333333333,18.528839446786755,0.45,0.685,4.0,10.0
esn_cusum_max,0.562375,20.247502844720785,0.39375,0.6875,4.0,10.0
esn_cusum_max,0.5831666666666666,21.47484918026584,0.375,0.7,4.0,9.0
esn_cusum_max,0.6039583333333334,22.027773916638722,0.36875,0.7075,4.0,9.0
esn_cusum_max,0.62475,22.649389007037424,0.3625,0.705,4.0,9.0
esn_cusum_max,0.6455416666666667,24.25892649264144,0.3375,0.7075,4.0,9.0
esn_cusum_max,0.6663333333333333,26.022704299370215,0.31875,0.7075,4.0,9.0
esn_cusum_max,0.687125,28.905480076865018,0.29375,0.7125,5.0,9.0
esn_cusum_max,0.7079166666666666,34.1317070907502,0.275,0.7125,5.0,8.0
esn_cusum_max,0.7287083333333333,35.877847809762805,0.26875,0.73,6.0,8.0
esn_cusum_max,0.7495,36.93762662079164,0.24375,0.745,6.0,8.0
esn_cusum_max,0.7702916666666666,37.06272726494947,0.2375,0.7475,6.0,8.0
esn_cusum_max,0.7910833333333334,37.477303833508124,0.225,0.7475,6.0,8.0
esn_cusum_max,0.811875,37.538479733020885,0.225,0.7475,6.0,8.0
esn_cusum_max,0.8326666666666667,37.90511061135251,0.2125,0.7475,6.0,8.0
esn_cusum_max,0.8534583333333333,39.582249023563,0.1625,0.755,6.0,7.0
esn_cusum_max,0.87425,40.2813943398613,0.15,0.75,6.0,7.0
esn_cusum_max,0.8950416666666667,40.94944629248255,0.1375,0.75,7.0,7.0
esn_cusum_max,0.9158333333333333,42.59510895800488,0.125,0.7475,7.0,7.0
esn_cusum_max,0.936625,44.67464330225994,0.08125,0.75,7.0,6.0
esn_cusum_max,0.9574166666666667,50.61597557952037,0.04375,0.7225,8.0,6.0
esn_cusum_max,0.9782083333333333,57.043010651716635,0.03125,0.695,8.0,5.0
esn_cusum_max,0.999,91.27602096317575,0.00625,0.4225,9.0,4.0
linear_ar,0.5,7.8914311130947805,0.5375,0.5125,3.0,11.0
linear_ar,0.5207916666666667,8.167329830676222,0.525,0.5225,3.0,11.0
linear_ar,0.5415833333333333,9.371174079205904,0.49375,0.53,3.0,11.0
linear_ar,0.562375,9.491081409195605,0.4875,0.5325,3.0,11.0
linear_ar,0.5831666666666666,10.205390336881537,0.44375,0.53,3.0,11.0
linear_ar,0.6039583333333334,10.553048598691227,0.4375,0.5425,3.0,11.0
linear_ar,0.62475,11.785627111453366,0.38125,0.5425,3.0,11.0
linear_ar,0.6455416666666667,12.237110124177638,0.35625,0.555,3.0,11.0
linear_ar,0.6663333333333333,13.205224695416277,0.3125,0.5725,3.0,11.0
linear_ar,0.687125,13.635590646972567,0.30625,0.585,3.0,11.0
linear_ar,0.7079166666666666,13.942099325925888,0.275,0.59,3.0,11.0
linear_ar,0.7287083333333333,14.275633956687793,0.26875,0.5925,3.0,11.0
linear_ar,0.7495,14.652075029710975,0.25,0.605,3.0,11.0
linear_ar,0.7702916666666666,15.526192610168916,0.2,0.615,3.0,11.0
linear_ar,0.7910833333333334,16.195159825770514,0.175,0.6125,3.0,11.0
linear_ar,0.811875,16.984559788670154,0.15,0.6125,3.0,11.0
linear_ar,0.8326666666666667,17.800621187574837,0.1375,0.6075,3.0,11.0
linear_ar,0.8534583333333333,18.67188394231983,0.1125,0.6025,3.0,10.0
linear_ar,0.87425,19.8041504940643,0.06875,0.6025,3.0,10.0
linear_ar,0.8950416666666667,22.80808000475439,0.05,0.605,4.0,10.0
linear_ar,0.9158333333333333,22.97009137852033,0.04375,0.6025,4.0,10.0
linear_ar,0.936625,24.677082332724368,0.03125,0.6,4.0,10.0
linear_ar,0.9574166666666667,26.247267401098142,0.025,0.5975,4.0,10.0
linear_ar,0.9782083333333333,28.120894603070283,0.01875,0.6,4.0,10.0
linear_ar,0.999,43.58115153168079,0.0,0.5925,6.0,8.0
gru,0.5,8.042734866300016,0.4875,0.5525,3.0,10.0
gru,0.5207916666666667,8.241202680155691,0.475,0.56,3.0,10.0
gru,0.5415833333333333,9.308609593696753,0.4125,0.6025,3.0,10.0
gru,0.562375,10.43613469650909,0.38125,0.6075,3.0,10.0
gru,0.5831666666666666,10.683577839938101,0.36875,0.615,3.0,10.0
gru,0.6039583333333334,11.197844595513246,0.3625,0.615,3.5,10.0
gru,0.62475,12.957199144683434,0.3125,0.6075,4.0,10.0
gru,0.6455416666666667,13.160087514414055,0.3,0.605,4.0,10.0
gru,0.6663333333333333,14.203779270861979,0.26875,0.605,4.0,10.0
gru,0.687125,14.450672797345346,0.2625,0.605,4.0,10.0
gru,0.7079166666666666,14.708792920655677,0.2625,0.6075,4.0,10.0
gru,0.7287083333333333,14.871570766014745,0.25,0.6075,4.0,9.0
gru,0.7495,15.712807644838449,0.225,0.6125,4.0,10.0
gru,0.7702916666666666,16.90531449687157,0.19375,0.61,4.0,9.0
gru,0.7910833333333334,17.91595192627476,0.14375,0.61,4.0,9.0
gru,0.811875,19.364539417922124,0.11875,0.605,4.0,9.0
gru,0.8326666666666667,19.902582391742346,0.1125,0.6,4.0,9.0
gru,0.8534583333333333,20.847035343524915,0.10625,0.6,4.0,9.0
gru,0.87425,21.2696140047023,0.10625,0.6025,4.0,9.0
gru,0.8950416666666667,21.49590363566204,0.10625,0.6,4.0,9.0
gru,0.9158333333333333,23.06327050338288,0.09375,0.5975,5.0,9.0
gru,0.936625,24.764961985516646,0.075,0.58,5.0,9.0
gru,0.9574166666666667,25.707141414513405,0.0625,0.58,5.0,8.0
